,recall,precision,f1,word_count,rel_count,sys_relations,question,gold_relations,system_relations,question_type
7649,0.0,0.0,0.0,18,2,5,"Who  has these major shrines  : Emmitsburg, Maryland and Shrine of St. Elizabeth Ann Bayley Seton?","[['dbo:majorShrine'], ['dbo:majorShrine']]","['dbo:location', 'dbo:restingPlace', 'dbp:placeOfBurial', 'dbp:restingPlace', 'dbp:restingplace']",factoid
7650,0.0,0.0,0.0,13,2,5,What is the life stance of the ethnic groups related to Micronesia ?,"[['dbo:related'], ['dbo:religion']]","['dbo:ethnicity', 'dbo:ideology', 'dbo:party', 'dbo:type', 'dbp:ethnicity']",factoid
7695,0.5,0.125,0.2,11,2,8,Name some shows whose company is owned by the CBS Corporation?,"[['dbp:company'], ['dbo:owner']]","['dbo:network', 'dbo:owningCompany', 'dbp:company', 'dbp:distributor', 'dbp:owner', 'dbp:parent', 'dbp:products', 'dbp:voices']",list
7715,0.0,0.0,0.0,12,1,3,What is the name of the homeground of football team Panionios G.S.S.?,[['dbo:ground']],"['dbo:tenant', 'dbp:stadium', 'dbp:tenants']",factoid
7729,0.0,0.0,0.0,18,2,5,Which offices were held by the politicians who held their allegiance to the union of american civil war?,"[['dbp:allegiance'], ['dbp:office']]","['dbo:battle', 'dbo:commander', 'dbo:leader', 'dbp:battles', 'dbp:combatant']",factoid
7730,0.0,0.0,0.0,8,1,3,What are the airline hubs of Cascade Airways?,[['dbo:ideology']],"['dbo:hubAirport', 'dbo:targetAirport', 'dbp:hubs']",factoid
7732,0.0,0.0,0.0,10,2,6,In which state can I find Burr Truss styled bridges?,"[['dbp:style'], ['dbo:state']]","['dbo:architect', 'dbo:crosses', 'dbo:locatedInArea', 'dbo:maintainedBy', 'dbp:crosses', 'dbp:designer']",factoid
7737,0.0,0.0,0.0,9,2,5,What did the people buried in Toronto die of?,"[['dbp:restingPlace'], ['dbo:deathCause']]","['dbo:deathPlace', 'dbo:restingPlace', 'dbp:deathPlace', 'dbp:placeOfBurial', 'dbp:restingplace']",factoid
7766,0.0,0.0,0.0,9,1,4,Was Marshall Arisman the cover artist in american psycho?,[['dbp:coverArtist']],"['dbo:artist', 'dbo:musicalArtist', 'dbo:writer', 'dbp:artist']",boolean
7776,0.0,0.0,0.0,9,1,2,"Does the St lawrence river start in Kingston, Ontario?",[['dbo:sourceMountain']],"['dbo:hometown', 'dbo:riverMouth']",boolean
7782,0.0,0.0,0.0,9,1,3,which church is kjell magne bondevik a parishioner of,[['dbo:religion']],"['dbo:country', 'dbo:location', 'dbp:religion']",factoid
7788,0.0,0.0,0.0,6,1,1,what country is andrew seow from,[['dbo:country']],['dbo:birthPlace'],factoid
7789,0.0,0.0,0.0,8,1,4,What is the area of ITV (Thailand) ?,[['dbp:area']],"['dbo:city', 'dbo:country', 'dbo:location', 'dbp:broadcastArea']",factoid
7790,0.0,0.0,0.0,3,1,1,What is bbmak?,[['dbo:genre']],['dbo:location'],factoid
7801,0.0,0.0,0.0,9,1,2,who is a well known native son of crowborough,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:child', 'dbo:parent']",factoid
7805,0.5,0.3333333333333333,0.4,10,2,3,Who all have appointed governess born in Magnolia Plantation gardens?,"[['dbo:birthPlace'], ['dbp:appointer']]","['dbo:birthPlace', 'dbo:location', 'dbp:placeOfBirth']",factoid
7807,0.5,0.14285714285714285,0.22222222222222224,14,2,7,Which ethinicity of  Riley Reid is the state of origin of Holmes Colbert?,"[['dbo:stateOfOrigin'], ['dbp:ethnicity']]","['dbo:ethnicity', 'dbo:hometown', 'dbo:nationality', 'dbo:origin', 'dbo:stateOfOrigin', 'dbp:nationality', 'dbp:origin']",factoid
7833,0.0,0.0,0.0,15,2,1,From how many different places did the weapons used in the American Indian wars originate?,"[['dbp:origin'], ['dbo:usedInWar']]",['dbo:currency'],count
7843,0.5,0.16666666666666666,0.25,11,2,6,To which religion does the commander of South Thailand insurgency belong?,"[['dbo:commander'], ['dbo:religion']]","['dbo:militaryBranch', 'dbo:religion', 'dbp:combatant', 'dbp:notableCommanders', 'dbp:primeminister', 'dbp:religion']",factoid
7850,0.5,0.2,0.28571428571428575,20,2,5,What religions are followed by members of the societies whose architectural influences can be seen on the Sanggar Agung ?,"[['dbp:architecturalStyle'], ['dbo:religion']]","['dbo:movement', 'dbo:religion', 'dbo:veneratedIn', 'dbp:religion', 'dbp:veneratedIn']",factoid
7853,0.0,0.0,0.0,7,1,4,Does Abdelhameed Amarri currently play for Khartoum?,[['dbp:currentclub']],"['dbo:formerTeam', 'dbo:team', 'dbp:nationalteam', 'dbp:playedFor']",boolean
7884,0.5,0.5,0.5,16,2,2,Who was the director of photography of Mickey's Mellerdrammer and the animator of Tommy Tucker's Tooth?,"[['dbp:cinematography'], ['dbp:animator']]","['dbo:cinematography', 'dbp:cinematography']",factoid
7890,0.0,0.0,0.0,8,1,1,which position does matt ware have in football,[['dbp:currentpositionplain']],['dbo:position'],factoid
7895,0.0,0.0,0.0,16,2,0,Name the states which have been billed by the wrestlers who has also billed Georgia ?,"[['dbp:billed'], ['dbp:billed']]",[],list
7897,0.0,0.0,0.0,18,1,2,Who was the silver medalist of Gymnastics at the 2008 Summer Olympics  Women's artistic individual all-around ?,[['dbo:silverMedalist']],"['dbo:honours', 'dbp:birthPlace']",factoid
7909,0.5,0.14285714285714285,0.22222222222222224,12,2,7,Name the veneration of the monarch who is the predecessor of Solomon?,"[['dbp:predecessor'], ['dbp:veneratedIn']]","['dbo:predecessor', 'dbo:relation', 'dbo:successor', 'dbp:children', 'dbp:deputy', 'dbp:predecessor', 'dbp:successor']",list
7921,0.0,0.0,0.0,12,1,4,How many gold medals did Michael Phelps win at the 2008 Olympics?,[['dbo:goldMedalist']],"['dbo:award', 'dbo:honours', 'dbp:awards', 'dbp:birthPlace']",count
7932,0.5,0.3333333333333333,0.4,10,2,3,"Name the university whose affiliations's foundation place is Washington, D.C.?","[['dbp:affiliations'], ['dbo:foundationPlace']]","['dbo:campus', 'dbp:affiliation', 'dbp:affiliations']",list
7949,0.0,0.0,0.0,16,2,9,List the work institute of the medicians who has also worked at University of Miami ?,"[['dbp:workInstitutions'], ['dbp:workInstitutions']]","['dbo:academicAdvisor', 'dbo:almaMater', 'dbo:doctoralAdvisor', 'dbo:education', 'dbo:institution', 'dbo:university', 'dbp:almaMater', 'dbp:education', 'dbp:knownFor']",list
7957,0.0,0.0,0.0,18,2,4,How many party are there of the office holders whose one of the party is Janata Dal ?,"[['dbo:otherParty'], ['dbo:otherParty']]","['dbo:leaderName', 'dbo:party', 'dbp:constituency', 'dbp:party']",count
7959,0.5,0.14285714285714285,0.22222222222222224,12,2,7,What are the television shows whose network's sister station is BBC Two?,"[['dbo:network'], ['dbo:sisterStation']]","['dbo:channel', 'dbo:network', 'dbp:company', 'dbp:network', 'dbp:sisterNames', 'dbp:sisterStations', 'dbp:voices']",factoid
7966,0.5,0.2,0.28571428571428575,14,2,5,Name the television show whose creator is Simon Fuller and presented by Ryan Seacrest?,"[['dbo:presenter'], ['dbp:creator']]","['dbo:creator', 'dbp:creator', 'dbp:creators', 'dbp:judges', 'dbp:voices']",list
7969,0.5,0.3333333333333333,0.4,11,2,3,How many causes of death have been associated with American citizens?,"[['dbp:citizenship'], ['dbo:deathCause']]","['dbo:deathCause', 'dbo:ethnicity', 'dbo:religion']",count
7977,0.0,0.0,0.0,9,1,1,What is the name of a notable ballet artist,[['dbo:genre']],['dbo:occupation'],factoid
8000,0.5,0.16666666666666666,0.25,9,2,6,Through which label has Katy B released her singles?,"[['dbo:writer'], ['dbo:recordLabel']]","['dbo:artist', 'dbo:associatedMusicalArtist', 'dbo:musicalArtist', 'dbo:recordLabel', 'dbp:artist', 'dbp:label']",factoid
8010,0.5,0.3333333333333333,0.4,13,2,3,Which person designed the cars which has been designed by ASC Creative Services?,"[['dbo:designCompany'], ['dbp:designer']]","['dbo:architect', 'dbo:manufacturer', 'dbp:designer']",factoid
8026,0.0,0.0,0.0,8,1,3,Does Walson Augustin play for the Brothers Union?,[['dbp:currentclub']],"['dbo:formerTeam', 'dbo:team', 'dbp:playedFor']",boolean
8033,0.0,0.0,0.0,3,1,1,who plublished frogs,[['dbo:publisher']],['dbo:genre'],factoid
8035,0.5,0.25,0.3333333333333333,11,2,4,Who owns the tunnels operated by the Massachusetts Department of Transportation?,"[['dbo:operatedBy'], ['dbp:owner']]","['dbo:city', 'dbo:maintainedBy', 'dbo:owner', 'dbp:owner']",factoid
8044,0.5,0.2,0.28571428571428575,10,2,5,Which awards did the narrator of Oscar and Lucinda win?,"[['dbo:narrator'], ['dbp:awards']]","['dbo:award', 'dbo:editing', 'dbp:awards', 'dbp:editing', 'dbp:narrated']",factoid
8054,0.5,0.2,0.28571428571428575,9,2,5,Horses grandsired by Sundridge  have won which awards?,"[['dbo:grandsire'], ['dbo:honours']]","['dbo:award', 'dbo:honours', 'dbo:nationality', 'dbp:awards', 'dbp:race']",list
8061,0.5,0.5,0.5,15,2,2,Who are the writer of the singles whose music genre is Rhythm and blues ?,"[['dbo:genre'], ['dbo:writer']]","['dbo:genre', 'dbp:artist']",factoid
8069,0.0,0.0,0.0,7,1,4,"what is located in san nicolas, batangas?",[['dbo:locatedInArea']],"['dbo:city', 'dbo:isPartOf', 'dbo:location', 'dbo:region']",factoid
8077,0.0,0.0,0.0,9,1,2,which asian city showcasts the gloomy salad days program,[['dbo:country']],"['dbo:location', 'dbp:genre']",factoid
8082,0.0,0.0,0.0,7,1,2,Who is the manager of Real Madrid?,[['dbo:manager']],"['dbo:managerClub', 'dbp:managerclubs']",factoid
8086,0.5,0.5,0.5,9,2,2,Which team did Michael and Ryan Powell play for?,"[['dbo:team'], ['dbo:team']]","['dbo:formerTeam', 'dbo:team']",factoid
8088,0.5,0.3333333333333333,0.4,17,2,3,"Which county seat of the King County, Washington and PLACE OF DEATH of the Phil Lumpkin ?","[['dbo:countySeat'], ['dbp:placeOfDeath']]","['dbo:deathPlace', 'dbp:deathPlace', 'dbp:placeOfDeath']",factoid
8098,0.0,0.0,0.0,8,1,1,what was paul h. dunn's place of death,[['dbp:deathPlace']],['dbo:deathPlace'],factoid
8101,0.0,0.0,0.0,11,1,2,Was Michael Schumacher the Pole driver of 1994 Spanish Grand Prix?,[['dbp:poleDriver']],"['dbo:poleDriver', 'dbp:race']",boolean
8104,0.5,0.16666666666666666,0.25,13,2,6,What is the baseball team whose club manager's debut team is Houston Astros?,"[['dbo:manager'], ['dbo:debutTeam']]","['dbo:debutTeam', 'dbo:managerClub', 'dbo:team', 'dbp:debutteam', 'dbp:nationalteam', 'dbp:playedFor']",factoid
8111,0.0,0.0,0.0,6,1,2,"Which river goes through cohoes, NY",[['dbo:river']],"['dbo:city', 'dbo:location']",factoid
8113,0.5,0.125,0.2,19,2,8,Name the musician who gave the music in Tonight's the night and is also wedded to Alana Stewart ?,"[['dbo:spouse'], ['dbp:music']]","['dbo:associatedBand', 'dbo:associatedMusicalArtist', 'dbo:musicComposer', 'dbp:artist', 'dbp:associatedActs', 'dbp:music', 'dbp:starring', 'dbp:themeMusicComposer']",list
8116,0.0,0.0,0.0,6,1,1,what types of album is khaled,[['dbo:type']],['dbo:genre'],factoid
8118,0.0,0.0,0.0,9,1,3,Where is the  assembly of Caterpillar 797 ?,[['dbo:assembly']],"['dbo:manufacturer', 'dbp:nationalOrigin', 'dbp:related']",factoid
8121,0.0,0.0,0.0,10,1,7,Is my truly truly fair the band of mitch miller?,[['dbo:musicalBand']],"['dbo:associatedBand', 'dbo:bandMember', 'dbo:formerBandMember', 'dbp:artist', 'dbp:currentMembers', 'dbp:pastMembers', 'dbp:writer']",boolean
8129,0.0,0.0,0.0,5,1,1,where did shahram originate from,[['dbo:birthPlace']],['dbo:hometown'],factoid
8131,0.0,0.0,0.0,9,2,0,How many people hold important positions alongwith Donna Shalala?,"[['dbo:keyPerson'], ['dbp:keyPeople']]",[],count
8132,0.0,0.0,0.0,10,1,1,What type of achitecture is the old vanderburgh county courthouse?,[['dbo:architecturalStyle']],['dbo:type'],factoid
8139,0.0,0.0,0.0,4,1,2,who inspired catwoman (film),[['dbo:writer']],"['dbo:influenced', 'dbo:influencedBy']",factoid
8151,0.5,0.25,0.3333333333333333,13,2,4,What are the largest cities in each of the destinations of TranStar Airlines?,"[['dbo:destination'], ['dbo:largestCity']]","['dbo:destination', 'dbo:targetAirport', 'dbp:destinations', 'dbp:headquarters']",factoid
8164,0.0,0.0,0.0,9,1,2,what film is the brave one (2007 film) by?,[['dbo:writer']],"['dbo:director', 'dbo:producer']",factoid
8165,0.5,0.2,0.28571428571428575,8,2,5,Where are ethnic group located which speak Nebraskan?,"[['dbo:language'], ['dbp:region']]","['dbo:language', 'dbo:languageFamily', 'dbo:officialLanguage', 'dbo:spokenIn', 'dbp:languages']",factoid
8170,0.0,0.0,0.0,8,2,2,Over what do Concor holdings have a bridge?,"[['dbo:builder'], ['dbp:crosses']]","['dbo:owner', 'dbp:owner']",factoid
8179,0.0,0.0,0.0,11,1,2,What is the division of Serbia national American football team ?,[['dbo:division']],"['dbo:country', 'dbp:nationalteam']",factoid
8188,0.0,0.0,0.0,16,1,5,Which countries came together to serve a greater purpose and founded South Asia Subregional Economic Cooperation?,[['dbp:membership']],"['dbo:foundationPlace', 'dbo:founder', 'dbo:leader', 'dbp:country', 'dbp:purpose']",factoid
8235,0.5,0.2,0.28571428571428575,15,2,5,What is the person known for who is the movie director of Sleepy-Time Squirrel ?,"[['dbp:director'], ['dbo:knownFor']]","['dbo:director', 'dbo:occupation', 'dbo:starring', 'dbp:director', 'dbp:starring']",factoid
8246,0.5,0.25,0.3333333333333333,10,2,4,Who has produced movies that have a James Horner score?,"[['dbp:music'], ['dbp:producer']]","['dbo:producer', 'dbo:starring', 'dbp:producer', 'dbp:starring']",factoid
8248,0.0,0.0,0.0,14,1,6,What cities are near to Nihoa which is also known as Bird Island ?,[['dbp:nearestCity']],"['dbo:largestCity', 'dbo:location', 'dbo:nearestCity', 'dbp:archipelago', 'dbp:cities', 'dbp:location']",factoid
8254,0.5,0.3333333333333333,0.4,6,2,3,Where do bachelor of arts live?,"[['dbp:almaMater'], ['dbo:residence']]","['dbo:religion', 'dbo:residence', 'dbp:residence']",factoid
8256,0.5,0.25,0.3333333333333333,9,2,4,How many people have headed organizations headquartered at Niederkirchnerstrae?,"[['dbo:headquarter'], ['dbo:leader']]","['dbo:leader', 'dbp:foundation', 'dbp:governingBody', 'dbp:headquarters']",count
8264,0.0,0.0,0.0,9,1,2,what is the name of the monster magnet album,[['dbo:artist']],"['dbo:genre', 'dbo:type']",factoid
8266,0.5,0.16666666666666666,0.25,9,2,6,How many TV shows' networks are headquarterd in NY?,"[['dbp:network'], ['dbp:headquarters']]","['dbo:network', 'dbp:company', 'dbp:distributor', 'dbp:network', 'dbp:sisterNames', 'dbp:voices']",count
8288,0.5,0.25,0.3333333333333333,10,2,4,In which states are there bridges over the Pequea Creek?,"[['dbp:river'], ['dbo:state']]","['dbo:crosses', 'dbo:locatedInArea', 'dbo:state', 'dbp:crosses']",factoid
8294,0.0,0.0,0.0,6,1,1,which country is timo salonen from,[['dbp:birthPlace']],['dbo:birthPlace'],factoid
8319,0.0,0.0,0.0,5,1,1,What band wrote steve jablonsky,[['dbo:artist']],['dbo:writer'],factoid
8325,0.5,0.5,0.5,15,2,2,Who is the stockholder of the road tunnels operated by the Massachusetts Department of Transportation?,"[['dbp:operator'], ['dbp:owner']]","['dbo:owner', 'dbp:owner']",factoid
8330,0.5,0.25,0.3333333333333333,10,2,4,Which writer is famous for works written by Neil Gaiman?,"[['dbp:writers'], ['dbo:notableWork']]","['dbo:author', 'dbo:notableWork', 'dbp:author', 'dbp:notableworks']",factoid
8337,0.5,0.2,0.28571428571428575,17,2,5,Among which sitcoms in which theme music is composed by Gary Portnoy is located in Massachusetts ?,"[['dbo:location'], ['dbp:themeMusicComposer']]","['dbo:musicComposer', 'dbo:openingTheme', 'dbo:subsequentWork', 'dbp:music', 'dbp:themeMusicComposer']",factoid
8344,0.0,0.0,0.0,8,2,4,Which settlement's neighboring municipalities are Cologny and Pregny-Chambsy?,"[['dbo:neighboringMunicipality'], ['dbp:neighboringMunicipalities']]","['dbo:largestCity', 'dbo:nearestCity', 'dbp:archipelago', 'dbp:cities']",factoid
8351,0.5,0.2,0.28571428571428575,12,2,5,Count the number of religions followed by the alumini of Ananda College.,"[['dbo:almaMater'], ['dbo:religion']]","['dbo:profession', 'dbo:religion', 'dbp:religion', 'dbp:religiousAffiliation', 'dbp:veneratedIn']",count
8367,0.0,0.0,0.0,5,1,0,When was the Titanic completed?,[['dbo:completionDate']],[],factoid
8368,0.5,0.3333333333333333,0.4,13,2,3,Who is the owner of the FC which owns the Cobham Training Centre?,"[['dbp:owner'], ['dbp:owner']]","['dbo:owner', 'dbo:owningCompany', 'dbp:owner']",factoid
8374,0.0,0.0,0.0,7,1,1,Where was bryn lewis when he died,[['dbp:deathPlace']],['dbo:deathPlace'],factoid
8378,0.0,0.0,0.0,15,2,2,Who are the people whose alumna is a part of the National Collegiate Athletic Association?,"[['dbo:athletics'], ['dbp:education']]","['dbo:sport', 'dbp:athletics']",factoid
8382,0.0,0.0,0.0,6,1,1,What created kate spade new york,[['dbo:foundedBy']],['dbo:creator'],factoid
8402,0.5,0.25,0.3333333333333333,7,2,4,Chestnut colored horses have won which races?,"[['dbo:colour'], ['dbo:honours']]","['dbo:breeder', 'dbo:honours', 'dbo:trainer', 'dbp:race']",list
8420,0.0,0.0,0.0,5,1,6,Which rivers originate from Dowra?,[['dbo:sourceMountain']],"['dbo:mouthMountain', 'dbo:riverMouth', 'dbo:source', 'dbo:sourceCountry', 'dbo:sourcePlace', 'dbp:mouthLocation']",factoid
8453,0.5,0.3333333333333333,0.4,14,2,3,What teams did the ex teamplayers of lighthouse boy club start their career with?,"[['dbp:youthclubs'], ['dbp:debutteam']]","['dbo:debutTeam', 'dbo:hometown', 'dbp:debutteam']",factoid
8456,0.5,0.3333333333333333,0.4,15,2,3,What is the citizenship of the Sarah Kazemy and land of the Cervelle de canut,"[['dbo:country'], ['dbo:citizenship']]","['dbo:citizenship', 'dbo:nationality', 'dbp:nationality']",factoid
8457,0.0,0.0,0.0,8,1,3,Where did Jerry Tagge do his elementary schooling?,[['dbp:highSchool']],"['dbo:education', 'dbo:sport', 'dbp:almaMater']",factoid
8468,0.0,0.0,0.0,11,1,2,What type of album is the very best of bonnie tyler?,[['dbo:type']],"['dbo:artist', 'dbo:genre']",factoid
8469,0.0,0.0,0.0,6,1,1,what genre is the cutting room?,[['dbo:literaryGenre']],['dbo:genre'],factoid
8472,0.0,0.0,0.0,8,1,2,What's a sports game made by midway games,[['dbo:genre']],"['dbo:developer', 'dbo:publisher']",factoid
8480,0.5,0.5,0.5,13,2,2,Who are the shareholder of the soccer club for whom Steve Holland plays?,"[['dbp:currentclub'], ['dbp:owner']]","['dbo:owner', 'dbp:owner']",factoid
8481,0.0,0.0,0.0,6,1,1,who was burried in st martin-in-the-fields,[['dbo:restingPlace']],['dbo:location'],factoid
8492,0.5,0.3333333333333333,0.4,11,2,3,Who is the tenant of the home stadium of Toronto Phantoms?,"[['dbp:arena'], ['dbo:tenant']]","['dbo:tenant', 'dbp:tenants', 'dbp:venue']",factoid
8493,0.0,0.0,0.0,6,1,2,what is may lo mei-mei's nationality,[['dbo:country']],"['dbo:birthPlace', 'dbo:nationality']",factoid
8496,0.0,0.0,0.0,7,1,1,which album is created by rod stewart,[['dbo:type']],['dbo:artist'],factoid
8509,0.0,0.0,0.0,6,1,1,what city did alphonse girandy die,[['dbo:restingPlace']],['dbo:deathPlace'],factoid
8513,0.5,0.5,0.5,12,2,2,Name the common managing club of the Ivan Toplak and Bret Simon?,"[['dbo:managerClub'], ['dbo:managerClub']]","['dbo:managerClub', 'dbp:owner']",list
8536,0.0,0.0,0.0,3,1,1,who practices catholicism,[['dbp:religion']],['dbo:religion'],factoid
8537,0.0,0.0,0.0,7,1,4,Name the university of Alexandre Tichonov ?,[['dbp:university']],"['dbo:almaMater', 'dbo:campus', 'dbo:institution', 'dbo:university']",list
8545,0.0,0.0,0.0,4,1,1,who srote quo vadis,[['dbo:author']],['dbo:type'],factoid
8550,0.0,0.0,0.0,21,2,2,Where did the ultimate fighter: a champion will be crowned tonight and ultimate fighter: team rousey vs team tate take place?,"[['dbp:city'], ['dbp:city']]","['dbo:location', 'dbo:locationCity']",factoid
8564,0.5,0.5,0.5,13,2,2,How many movies were directed by the graduate of Burbank High School ?,"[['dbp:director'], ['dbp:education']]","['dbo:director', 'dbp:director']",count
8591,0.0,0.0,0.0,8,1,2,Is Robin Gibb the singer of Oh! Darling?,[['dbo:musicalArtist']],"['dbo:associatedBand', 'dbp:artist']",boolean
8592,0.0,0.0,0.0,9,2,3,Which newspaper is owned by people living in Oslo?,"[['dbo:location'], ['dbp:owners']]","['dbo:owner', 'dbo:owningCompany', 'dbp:owner']",factoid
8607,0.0,0.0,0.0,6,1,0,Give me all female German chancellors.,[['dbp:incumbent']],[],list
8611,0.0,0.0,0.0,4,1,3,Which actor played Chewbacca?,[['dbo:portrayer']],"['dbo:birthPlace', 'dbo:occupation', 'dbp:birthPlace']",factoid
8614,0.0,0.0,0.0,8,2,1,List some musicians associated with famous guitar players?,"[['dbp:notableInstruments'], ['dbo:associatedMusicalArtist']]",['dbo:instrument'],list
8618,0.0,0.0,0.0,9,1,1,Who is the editor of Hearth and Home ?,[['dbo:editor']],['dbo:editing'],factoid
8629,0.5,0.14285714285714285,0.22222222222222224,13,2,7,To which label did The Producers and I pray on Christmas sign up?,"[['dbp:label'], ['dbp:label']]","['dbo:associatedMusicalArtist', 'dbo:recordLabel', 'dbp:artist', 'dbp:associatedActs', 'dbp:distributor', 'dbp:label', 'dbp:producer']",factoid
8650,0.0,0.0,0.0,6,1,2,what country is high willhays in,[['dbo:locatedInArea']],"['dbo:country', 'dbo:isPartOf']",factoid
8690,0.0,0.0,0.0,6,1,1,whats the nationality of irena bernášková,[['dbo:nationality']],['dbo:birthPlace'],factoid
8691,0.0,0.0,0.0,7,1,1,what was composed in newfoundland and labrador,"[['dbo:province', 'dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]",['dbo:writer'],factoid
8708,0.0,0.0,0.0,13,1,2,To which county of New York city does the Tremount Avenue street belong?,[['dbp:counties']],"['dbo:capital', 'dbo:largestCity']",factoid
8709,0.5,0.1111111111111111,0.1818181818181818,8,2,9,Companies headquartered in Geneva own which TV Shows?,"[['dbo:headquarter'], ['dbp:company']]","['dbo:division', 'dbo:locationCity', 'dbo:owningCompany', 'dbo:regionServed', 'dbp:company', 'dbp:foundation', 'dbp:headquarters', 'dbp:owner', 'dbp:parent']",list
8712,0.0,0.0,0.0,11,2,6,Where does the network cofounded by Seewoosagur Ramgoolam air its shows?,"[['dbp:founder'], ['dbp:broadcastArea']]","['dbo:network', 'dbp:company', 'dbp:distributor', 'dbp:headquarters', 'dbp:network', 'dbp:sisterNames']",factoid
8721,0.0,0.0,0.0,10,1,1,"which texas city does volcano, i'm still excited!! come from?",[['dbo:hometown']],['dbo:location'],factoid
8727,0.5,0.3333333333333333,0.4,10,2,3,Which religion does the leader of Church and Wellesley follow?,"[['dbp:leaderName'], ['dbo:religion']]","['dbo:religion', 'dbp:party', 'dbp:religion']",factoid
8736,0.0,0.0,0.0,5,1,1,Is facebook a public company?,[['dbp:companyType']],['dbo:industry'],boolean
8739,0.5,0.16666666666666666,0.25,13,2,6,What is the religion of the ones in the Kampuchean Union of Salvation?,"[['dbo:militaryBranch'], ['dbo:religion']]","['dbo:religion', 'dbo:veneratedIn', 'dbp:religion', 'dbp:religiousAffiliation', 'dbp:residence', 'dbp:veneratedIn']",factoid
8748,0.5,0.3333333333333333,0.4,11,2,3,How many mountain ranges are located in the Canton of Fribourg?,"[['dbo:locatedInArea'], ['dbo:mountainRange']]","['dbo:firstAscentPerson', 'dbo:mountainRange', 'dbo:parentMountainPeak']",count
8749,0.0,0.0,0.0,9,1,2,What are the movies with Daniel Waters as screenwriter?,[['dbp:screenplay']],"['dbo:occupation', 'dbo:writer']",factoid
8753,0.5,0.3333333333333333,0.4,10,2,3,Whose music composer is signed up with Sony Music Entertainment?,"[['dbp:label'], ['dbo:musicComposer']]","['dbo:associatedMusicalArtist', 'dbo:recordLabel', 'dbp:label']",factoid
8762,0.0,0.0,0.0,7,1,2,How many politicians are in the militia?,[['dbp:branch']],"['dbo:militaryBranch', 'dbo:residence']",count
8767,0.0,0.0,0.0,7,1,2,Who is the founder of Pittsburgh ?,[['dbo:founder']],"['dbo:foundedBy', 'dbp:founder']",factoid
8785,0.0,0.0,0.0,8,1,1,what genre is the tv show little women,[['dbp:genre']],['dbo:genre'],factoid
8788,0.0,0.0,0.0,6,1,2,who produced the movie rooster cogburn,[['dbo:producer']],"['dbo:distributor', 'dbp:studio']",factoid
8804,0.0,0.0,0.0,12,2,4,What is the country of origin of the president of Skai group?,"[['dbo:keyPerson'], ['dbo:stateOfOrigin']]","['dbo:country', 'dbo:leader', 'dbo:nationality', 'dbp:allegiance']",factoid
8808,0.0,0.0,0.0,6,1,3,what's the capital city of namchi,"[['dbo:country', 'dbo:isPartOf']]","['dbo:capital', 'dbo:largestCity', 'dbo:location']",list
8815,0.0,0.0,0.0,9,1,0,Give me a count on associates of Johnny Cash?,[['dbp:associatedActs']],[],list
8825,0.5,0.2,0.28571428571428575,13,2,5,What is the city nearest to the islands in the Northwestern Hawaiian Islands?,"[['dbp:archipelago'], ['dbp:nearestCity']]","['dbo:largestCity', 'dbo:location', 'dbo:nearestCity', 'dbp:archipelago', 'dbp:cities']",factoid
8832,0.0,0.0,0.0,11,2,2,Martin AN/GSG-5 is a part of the building in which city?,"[['dbo:part'], ['dbp:district']]","['dbo:city', 'dbo:location']",list
8838,0.5,0.5,0.5,13,2,2,What are the prizes won by the animator of The Skeleton Dance ?,"[['dbo:animator'], ['dbo:award']]","['dbo:award', 'dbp:awards']",factoid
8845,0.0,0.0,0.0,10,1,2,in which country is the coastal city of oda located,[['dbo:region']],"['dbo:country', 'dbo:isPartOf']",factoid
8870,0.0,0.0,0.0,15,1,6,"After the death of which political figure, did the Coalition Provisional Authority came into power?",[['dbp:successor']],"['dbo:deathPlace', 'dbo:leader', 'dbp:deathPlace', 'dbp:governingBody', 'dbp:party', 'dbp:placeOfDeath']",list
8885,0.5,0.2,0.28571428571428575,14,2,5,Name the movie written by Monty Python and distributed by Cinema International Corporation ?,"[['dbo:distributor'], ['dbp:writer']]","['dbp:company', 'dbp:distributor', 'dbp:producer', 'dbp:voices', 'dbp:writer']",list
8910,0.0,0.0,0.0,10,1,2,What is a cartoon that jeff smith (cartoonist) had written,[['dbo:author']],"['dbo:writer', 'dbp:writer']",factoid
8941,0.0,0.0,0.0,6,1,3,When was Alberta admitted as province?,[['dbp:admittancedate']],"['dbo:capital', 'dbo:largestCity', 'dbp:country']",factoid
8959,0.0,0.0,0.0,6,1,2,which actor was born in israel?,[['dbo:occupation']],"['dbo:birthPlace', 'dbp:birthPlace']",factoid
8962,0.0,0.0,0.0,7,1,1,where from asia is misa uehara from,[['dbo:country']],['dbo:birthPlace'],factoid
8984,0.0,0.0,0.0,9,1,1,what's a song that sonata arctica wrote and perfroms,[['dbo:artist']],['dbo:writer'],list
8986,0.0,0.0,0.0,8,1,1,what films have been produced by walden media?,[['dbp:studio']],['dbo:distributor'],factoid
8987,0.5,0.25,0.3333333333333333,9,2,4,List the shows whose company's successor is Amblin Television.,"[['dbo:company'], ['dbo:successor']]","['dbo:successor', 'dbp:company', 'dbp:distributor', 'dbp:predecessor']",list
