,recall,precision,f1,word_count,rel_count,sys_relations,question,gold_relations,system_relations
8425,0.5,1.0,0.6666666666666666,14,2,1,Which nationality of Newin Chidchob is also the nationality of Ajahn Sao Kantaslo ?,"[['dbo:nationality'], ['dbp:nationality']]",['dbo:nationality']
8426,1.0,1.0,1.0,6,1,1,what type of music is king,[['dbo:genre']],['dbo:genre']
8427,1.0,1.0,1.0,12,1,1,what is the name of the record label for the damned (band)?,[['dbo:recordLabel']],['dbo:recordLabel']
8428,1.0,1.0,1.0,9,1,1,What is the architectural style of the oakland structure,[['dbo:architecturalStyle']],['dbo:architecturalStyle']
8429,1.0,1.0,1.0,7,1,1,who is the owner of the tennessean,[['dbo:owner']],['dbo:owner']
8430,1.0,1.0,1.0,9,1,1,What is the name of a musical theatre album,[['dbo:genre']],['dbo:genre']
8431,1.0,1.0,1.0,11,1,1,what kind of music does the album maniacal laughter belong to?,[['dbo:genre']],['dbo:genre']
8432,0.0,0.0,0.0,7,1,1,Which nation is patrick ness originally from?,[['dbo:nationality']],['dbo:birthPlace']
8433,1.0,1.0,1.0,8,1,1,what kind of school is moat community college,[['dbo:type']],['dbo:type']
8434,0.0,0.0,0.0,15,2,0,"Who is the publisher of the comic, one of whose authors is Kentaro Takekuma ?","[['dbp:writers'], ['dbp:publisher']]",[]
8435,1.0,1.0,1.0,6,1,1,What position did choi chang-yong play,[['dbo:position']],['dbo:position']
8436,1.0,1.0,1.0,8,1,1,who is a person born in kentish town,[['dbo:birthPlace']],['dbo:birthPlace']
8437,1.0,1.0,1.0,6,1,1,what genre is the book gormenghast,[['dbo:literaryGenre']],['dbo:literaryGenre']
8438,1.0,1.0,1.0,8,1,1,Who edited the film Assault on Precinct 13?,[['dbo:editing']],['dbo:editing']
8439,1.0,1.0,1.0,8,1,1,which football position did mike stensrud participate in?,[['dbo:position']],['dbo:position']
8440,0.0,0.0,0.0,6,1,1,which position does brian tyms play,[['dbp:currentpositionplain']],['dbo:position']
8441,1.0,1.0,1.0,8,1,1,what is a composition done by bob dylan,[['dbo:writer']],['dbo:writer']
8442,1.0,1.0,1.0,9,1,1,What kind of a school is makerere college school,[['dbo:type']],['dbo:type']
8443,1.0,1.0,1.0,5,1,1,where was john mcdermid born,[['dbo:birthPlace']],['dbo:birthPlace']
8444,1.0,1.0,1.0,9,1,1,Who is an artist that was signed to cbs,[['dbo:recordLabel']],['dbo:recordLabel']
8445,1.0,1.0,1.0,6,1,1,what position does willie harris play,[['dbo:position']],['dbo:position']
8446,1.0,1.0,1.0,10,1,2,"Who is someone that was born in baton rouge, louisiana","[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
8447,1.0,1.0,1.0,12,1,1,"Who was a parent of john of gaunt, 1st duke of lancaster",[['dbo:parent']],['dbo:parent']
8448,1.0,1.0,1.0,10,1,1,An aviation accident or incident caused the death of whom?,[['dbo:deathCause']],['dbo:deathCause']
8449,1.0,1.0,1.0,8,1,1,how would you describe counter world experience's music,[['dbo:genre']],['dbo:genre']
8450,0.0,0.0,0.0,14,2,0,Which team has had both Martin prochzka and garry unger as its players ?,"[['dbo:formerTeam'], ['dbo:formerTeam']]",[]
8451,1.0,0.5,0.6666666666666666,6,1,2,What city is mount airy in,[['dbo:isPartOf']],"['dbo:country', 'dbo:isPartOf']"
8452,1.0,1.0,1.0,9,1,1,what film did ludwig van beethoven contribute music for,[['dbo:musicComposer']],['dbo:musicComposer']
8453,1.0,1.0,1.0,10,1,1,what film did pete dexter assist in the writing of,[['dbo:writer']],['dbo:writer']
8454,1.0,1.0,1.0,6,1,1,Who is a funk rock artist,[['dbo:genre']],['dbo:genre']
8455,0.0,0.0,0.0,9,1,1,Cleopatra V of Egypt is father to which royalty?,[['dbp:mother']],['dbo:parent']
8456,1.0,1.0,1.0,8,1,1,what position does football player antoine préget play,[['dbo:position']],['dbo:position']
8457,1.0,1.0,1.0,5,1,1,who is a professional historian,[['dbo:occupation']],['dbo:occupation']
8458,1.0,1.0,1.0,11,1,1,What genre is the album give out but dont give up,[['dbo:genre']],['dbo:genre']
8459,1.0,1.0,1.0,7,1,2,in which state can tulancingo be found,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']"
8460,1.0,1.0,1.0,6,1,1,what book is a fiction book?,[['dbo:literaryGenre']],['dbo:literaryGenre']
8461,0.0,0.0,0.0,11,1,0,To which educational institutions did Lesli Sanchez go for her studies?,[['dbo:education']],[]
8462,1.0,1.0,1.0,8,1,1,Who is the author of spires of spirit,[['dbo:author']],['dbo:author']
8463,1.0,1.0,1.0,8,1,1,does roy ayers play the keyboard or guitar,[['dbo:instrument']],['dbo:instrument']
8464,1.0,1.0,1.0,6,1,1,what language was sthreedhanam filmed in,[['dbo:language']],['dbo:language']
8465,0.0,0.0,0.0,9,1,0,Was Duanne Allman known to play the Les Paul?,[['dbp:notableInstruments']],[]
8466,1.0,1.0,1.0,8,1,1,what kind of music does magic lunchbox make,[['dbo:genre']],['dbo:genre']
8467,1.0,1.0,1.0,3,1,1,who created jubilee?,[['dbo:creator']],['dbo:creator']
8468,1.0,1.0,1.0,9,1,1,where was the place of death of andriy fedchuk,[['dbo:deathPlace']],['dbo:deathPlace']
8469,1.0,1.0,1.0,5,1,2,which italian city contains pescasseroli?,"[['dbo:country', 'dbo:region']]","['dbo:country', 'dbo:region']"
8470,1.0,1.0,1.0,6,1,1,what film did james jacks produce,[['dbo:producer']],['dbo:producer']
8471,1.0,1.0,1.0,6,1,1,what time zone is aurora in?,[['dbo:timeZone']],['dbo:timeZone']
8472,1.0,1.0,1.0,10,1,1,who was the female actress that directed the reluctant fundamentalist?,[['dbo:director']],['dbo:director']
8473,0.5,1.0,0.6666666666666666,9,2,1,What is the sea connected to Kaliningrad and Gdask?,"[['dbp:cities'], ['dbp:cities']]",['dbp:cities']
8474,1.0,1.0,1.0,8,1,1,which general was involved in the mexican revolution?,[['dbo:battle']],['dbo:battle']
8475,0.0,0.0,0.0,8,1,0,Do the west coast airlines fly to seattle?,[['dbo:targetAirport']],[]
8476,1.0,1.0,1.0,6,1,1,What lyrics did leonard cohen write?,[['dbo:writer']],['dbo:writer']
8477,1.0,1.0,1.0,6,1,1,what did richard m. sherman compose,[['dbo:writer']],['dbo:writer']
8478,1.0,1.0,1.0,5,1,1,what artist performs punk rock?,[['dbo:genre']],['dbo:genre']
8479,1.0,1.0,1.0,10,1,1,what is the name of a famous simulation video game,[['dbo:genre']],['dbo:genre']
8480,1.0,1.0,1.0,5,1,1,Who was birthed in petronell-carnuntum?,[['dbo:birthPlace']],['dbo:birthPlace']
8481,1.0,1.0,1.0,7,1,1,How many corporations were founded in Texas?,[['dbo:foundationPlace']],['dbo:foundationPlace']
8482,1.0,1.0,1.0,13,1,2,what is the name of a person that was born in  honiara,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
8483,1.0,1.0,1.0,8,1,1,What is the birth place of nugent slaughter,[['dbo:birthPlace']],['dbo:birthPlace']
8484,1.0,1.0,1.0,10,1,1,what style of music is the album suburban kid in?,[['dbo:genre']],['dbo:genre']
8485,1.0,1.0,1.0,8,1,1,which level of education is glendale high school,[['dbo:type']],['dbo:type']
8486,1.0,1.0,1.0,7,1,1,which city did muhammad azam shah die,[['dbo:deathPlace']],['dbo:deathPlace']
8487,1.0,1.0,1.0,10,1,1,where did the shahins invasion of asia minor take place,[['dbo:place']],['dbo:place']
8488,1.0,1.0,1.0,6,1,1,which city is jonathan massaquoi from,[['dbo:birthPlace']],['dbo:birthPlace']
8489,1.0,0.5,0.6666666666666666,5,1,2,which country is utah in,[['dbo:country']],"['dbo:country', 'dbo:isPartOf']"
8490,1.0,1.0,1.0,7,1,1,what is aldin Čajić's place of birth,[['dbo:birthPlace']],['dbo:birthPlace']
8491,1.0,1.0,1.0,11,1,1,what is the release type of 30 rock original television soundtrack?,[['dbo:type']],['dbo:type']
8492,1.0,1.0,1.0,7,1,1,under which label does emma hewitt work,[['dbo:recordLabel']],['dbo:recordLabel']
8493,1.0,1.0,1.0,6,1,1,where did  yoichi numata die,[['dbo:deathPlace']],['dbo:deathPlace']
8494,1.0,1.0,1.0,9,1,1,What is the name of an adventure video game,[['dbo:genre']],['dbo:genre']
8495,1.0,1.0,1.0,8,1,2,what country would you find  masardis in,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']"
8496,1.0,1.0,1.0,10,1,1,What type of album is bill evans with symphony orchestra,[['dbo:type']],['dbo:type']
8497,1.0,1.0,1.0,6,1,1,who directed the film la fiammata,[['dbo:director']],['dbo:director']
8498,0.0,0.0,0.0,6,1,1,How many bands began in Birmingham?,[['dbp:origin']],['dbo:hometown']
8499,1.0,1.0,1.0,6,1,1,where was  gareth grant born,[['dbo:birthPlace']],['dbo:birthPlace']
8500,1.0,1.0,1.0,6,1,1,What city is justine frischmann born,[['dbo:birthPlace']],['dbo:birthPlace']
8501,1.0,1.0,1.0,6,1,1,Who was interred at bonaventure cemetery?,[['dbo:restingPlace']],['dbo:restingPlace']
8502,1.0,1.0,1.0,3,1,1,Name a guitarist.,[['dbo:occupation']],['dbo:occupation']
8503,1.0,1.0,1.0,5,1,1,what's one of sting's albums?,[['dbo:artist']],['dbo:artist']
8504,1.0,1.0,1.0,6,1,7,Name a lake contained within Australia.,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']"
8505,1.0,1.0,1.0,5,1,1,where did Óscar míguez die,[['dbo:deathPlace']],['dbo:deathPlace']
8506,1.0,1.0,1.0,9,1,1,which position in football did wolfgang feiersinger play in?,[['dbo:position']],['dbo:position']
8507,1.0,1.0,1.0,9,1,1,what type of music does minus the machine play,[['dbo:genre']],['dbo:genre']
8508,1.0,1.0,1.0,7,1,7,What is an educational institution in india?,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']"
8509,1.0,1.0,1.0,5,1,1,Where was jana kandarr born,[['dbo:birthPlace']],['dbo:birthPlace']
8510,1.0,1.0,1.0,7,1,1,where did juan antonio lavalleja's life end?,[['dbo:deathPlace']],['dbo:deathPlace']
8511,1.0,1.0,1.0,8,1,1,what was the genre of the album moonglow,[['dbo:genre']],['dbo:genre']
8512,0.0,0.0,0.0,9,1,1,which production company produced the film we're no angels?,[['dbo:distributor']],['dbp:studio']
8513,1.0,1.0,1.0,6,1,1,who is a tango music artist?,[['dbo:genre']],['dbo:genre']
8514,1.0,1.0,1.0,10,1,1,what is was the place of death of george caley,[['dbo:deathPlace']],['dbo:deathPlace']
8515,1.0,1.0,1.0,11,1,1,what is the name of a first-person shooter video game series,[['dbo:genre']],['dbo:genre']
8516,1.0,1.0,1.0,7,1,2,Who's a movie director born in oulu,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
8517,1.0,1.0,1.0,8,1,1,What kind of music is bad boy joe,[['dbo:genre']],['dbo:genre']
8518,1.0,1.0,1.0,6,1,2,Which man was born in brooklyn?,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
8519,1.0,1.0,1.0,6,1,1,what musician played the bass guitar?,[['dbo:instrument']],['dbo:instrument']
8520,1.0,1.0,1.0,8,1,1,Name a composition by andrew william harvey taylor,[['dbo:writer']],['dbo:writer']
8521,1.0,1.0,1.0,7,1,1,what country was munde u.k. de filmed,[['dbo:country']],['dbo:country']
8522,1.0,1.0,1.0,6,1,2,Name a musician born in sheffield,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
8523,0.0,0.0,0.0,10,2,0,"What was the book that lead to Sagan's Cosmos, about?","[['dbo:subsequentWork'], ['dbp:subject']]",[]
8524,1.0,1.0,1.0,9,1,1,what film was ingmar bergman a story contributor to?,[['dbo:writer']],['dbo:writer']
8525,1.0,1.0,1.0,9,1,2,what is a tv program with the business genre,"[['dbo:genre', 'dbp:genre']]","['dbo:genre', 'dbp:genre']"
8526,1.0,1.0,1.0,6,1,1,What is a pop music album?,[['dbo:genre']],['dbo:genre']
8527,1.0,1.0,1.0,10,1,1,Who is an artist known for making punk rock music?,[['dbo:genre']],['dbo:genre']
8528,1.0,1.0,1.0,7,1,1,"what genre is earth, wind & fire",[['dbo:genre']],['dbo:genre']
8529,1.0,0.5,0.6666666666666666,9,1,2,Who was a major influence for samuel r. delany,[['dbo:influenced']],"['dbo:influenced', 'dbo:influencedBy']"
8530,1.0,1.0,1.0,10,1,1,Count the number of cities around the American Mediterranean Sea?,[['dbp:cities']],['dbp:cities']
8531,1.0,1.0,1.0,6,1,1,what album is by alternative rock?,[['dbo:genre']],['dbo:genre']
8532,1.0,1.0,1.0,9,1,2,where in northern california did e. otis charles die,"[['dbp:deathPlace', 'dbo:deathPlace']]","['dbo:deathPlace', 'dbp:deathPlace']"
8533,1.0,1.0,1.0,11,1,1,What german city was the place of birth of carl neuberg?,[['dbo:birthPlace']],['dbo:birthPlace']
8534,1.0,1.0,1.0,6,1,2,what person was born in moscow,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
8535,1.0,1.0,1.0,6,1,1,what position does joão miguel play?,[['dbo:position']],['dbo:position']
8536,0.5,1.0,0.6666666666666666,17,2,1,Which animal is the mascot of the 1502nd Infantry Brigade (Ready Reserve) and Galatasaray Handball Team ?,"[['dbp:mascot'], ['dbp:mascot']]",['dbp:mascot']
8537,1.0,1.0,1.0,6,1,1,what position does sergei kotov play,[['dbo:position']],['dbo:position']
8538,1.0,1.0,1.0,6,1,2,Name a person born in fukuoka,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
8539,1.0,1.0,1.0,6,1,1,what position does umberto caligaris play,[['dbo:position']],['dbo:position']
8540,1.0,1.0,1.0,6,1,1,what's a tourist attraction in utah,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]",['dbo:location']
8541,1.0,1.0,1.0,7,1,2,Name someone who was born in troyes,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
8542,1.0,1.0,1.0,6,1,1,where was east african campaign held,[['dbo:place']],['dbo:place']
8543,1.0,1.0,1.0,5,1,2,Who was born in mankato?,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
8544,1.0,1.0,1.0,8,1,1,what is a public university located in finland,[['dbo:type']],['dbo:type']
8545,1.0,1.0,1.0,6,1,1,which company produced blood work (film),[['dbp:studio']],['dbp:studio']
8546,1.0,1.0,1.0,11,1,1,who is the author of the written work the unquiet grave,[['dbo:author']],['dbo:author']
8547,1.0,1.0,1.0,8,1,1,who produced the film sarah palin: you betcha!,[['dbo:producer']],['dbo:producer']
8548,1.0,1.0,1.0,11,1,2,What is a TV program that is considered a documentary film,"[['dbo:genre', 'dbp:genre']]","['dbo:genre', 'dbp:genre']"
8549,1.0,1.0,1.0,5,1,2,what program is an animation?,"[['dbo:genre', 'dbp:genre']]","['dbo:genre', 'dbp:genre']"
8550,1.0,1.0,1.0,14,1,1,tori amos wrote the lyrics for which song off her album American Doll Posse?,[['dbo:writer']],['dbo:writer']
8551,1.0,1.0,1.0,7,1,1,what is a work by david malouf,[['dbo:author']],['dbo:author']
8552,1.0,1.0,1.0,12,1,1,what is the gameplay mode of the cvg mega man zx advent,[['dbp:modes']],['dbp:modes']
8553,1.0,0.5,0.6666666666666666,5,1,2,where was illeana douglas born?,[['dbo:birthPlace']],"['dbo:birthPlace', 'dbp:birthPlace']"
8554,1.0,1.0,1.0,6,1,1,Which position does fredrik strømstad play?,[['dbo:position']],['dbo:position']
8555,1.0,1.0,1.0,5,1,1,who is a known actor,[['dbo:occupation']],['dbo:occupation']
8556,1.0,1.0,1.0,13,1,1,What is the name of a film that was written by antonio aguilar,[['dbo:writer']],['dbo:writer']
8557,1.0,1.0,1.0,8,1,1,which european country did pavel smeyan die in,[['dbo:deathPlace']],['dbo:deathPlace']
8558,0.0,0.0,0.0,5,1,1,what is cesare canevari's nationality,[['dbo:nationality']],['dbo:birthPlace']
8559,1.0,1.0,1.0,5,1,1,what is final warning's genre,[['dbo:genre']],['dbo:genre']
8560,1.0,1.0,1.0,6,1,1,what religion does leon pinsker practice,[['dbo:religion']],['dbo:religion']
8561,1.0,1.0,1.0,9,1,1,Which film did harris jayaraj do the music for,[['dbo:musicComposer']],['dbo:musicComposer']
8562,1.0,1.0,1.0,8,1,1,what kind of music does the misunderstood play,[['dbo:genre']],['dbo:genre']
8563,0.0,0.0,0.0,15,2,0,What is the location of the pope whose major shrine is St. Peter's Basilica ?,"[['dbp:majorShrine'], ['dbp:birthPlace']]",[]
8564,1.0,1.0,1.0,9,1,1,who is the composer of naked in the rain,[['dbo:writer']],['dbo:writer']
8565,0.0,0.0,0.0,13,2,0,Which job of Irving Chernev is the non-fiction subject of the Thud ?,"[['dbo:occupation'], ['dbo:nonFictionSubject']]",[]
8566,1.0,1.0,1.0,8,1,1,what type of instrument does seth swirsky play?,[['dbo:instrument']],['dbo:instrument']
8567,1.0,1.0,1.0,9,1,1,"which nintendo games were developed by tose co., ltd.?",[['dbo:developer']],['dbo:developer']
8568,1.0,1.0,1.0,10,1,1,what genre of music is the album  free speech,[['dbo:genre']],['dbo:genre']
8569,1.0,1.0,1.0,5,1,1,where was noel brotherston born?,[['dbo:birthPlace']],['dbo:birthPlace']
8570,1.0,1.0,1.0,6,1,2,which country is  laurel found,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']"
8571,1.0,1.0,1.0,5,1,1,what's a soft rock album,[['dbo:genre']],['dbo:genre']
8572,1.0,1.0,1.0,6,1,1,what film did richard harrison write,[['dbo:writer']],['dbo:writer']
8573,1.0,1.0,1.0,6,1,1,What type of lake is Cuicocha?,[['dbo:type']],['dbo:type']
8574,1.0,1.0,1.0,8,1,2,Which Italian music composer was born in gaeta?,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
8575,1.0,1.0,1.0,8,1,2,which famous martial artist was born in honolulu,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
8576,1.0,1.0,1.0,10,1,1,what kind of tv program is  fallout: nuka break,[['dbo:genre']],['dbo:genre']
8577,1.0,1.0,1.0,6,1,1,which lyrics did bobby byrd write,[['dbo:writer']],['dbo:writer']
8578,0.0,0.0,0.0,13,2,0,Who has starred in the amusement park attractions where Jim Dooley was performing?,"[['dbp:music'], ['dbp:starring']]",[]
8579,0.0,0.0,0.0,5,1,1,Which company owns Evraz ?,[['dbo:owningCompany']],['dbo:owner']
8580,1.0,1.0,1.0,9,1,1,what type of musical composition is the grace album,[['dbo:type']],['dbo:type']
8581,0.0,0.0,0.0,13,1,0,what was the episode following the pilot in the tv series Desperate Housewives,[['dbo:subsequentWork']],[]
8582,1.0,1.0,1.0,5,1,1,Where was aurelijus skarbalius born?,[['dbo:birthPlace']],['dbo:birthPlace']
8583,1.0,1.0,1.0,7,1,1,which station does talk radio broadcast on,[['dbo:programmeFormat']],['dbo:programmeFormat']
8584,1.0,1.0,1.0,6,1,1,what foreign artist sings pop music,[['dbo:genre']],['dbo:genre']
8585,1.0,1.0,1.0,6,1,1,what movie did arnon milchan produce,[['dbo:producer']],['dbo:producer']
8586,1.0,1.0,1.0,6,1,2,What area does wlyf broadcast to?,"[['dbo:city', 'dbo:broadcastArea']]","['dbo:broadcastArea', 'dbo:city']"
8587,1.0,1.0,1.0,9,1,1,who was the lyricist of the composition waterloo sunset?,[['dbo:writer']],['dbo:writer']
8588,1.0,1.0,1.0,12,1,1,what is the name of an album that big drill car created,[['dbo:artist']],['dbo:artist']
8589,1.0,1.0,1.0,7,1,1,which city did kim hunter pass away,"[['dbp:deathPlace', 'dbo:deathPlace']]",['dbo:deathPlace']
8590,1.0,1.0,1.0,8,1,2,What's an example of an action tv program,"[['dbo:genre', 'dbp:genre']]","['dbo:genre', 'dbp:genre']"
8591,1.0,1.0,1.0,9,1,1,what is an indie rock album released in 2009?,[['dbo:genre']],['dbo:genre']
8592,0.0,0.0,0.0,6,1,1,what state is johnny ross from,[['dbo:hometown']],['dbo:birthPlace']
8593,1.0,1.0,1.0,5,1,7,What reservoirs are in colorado?,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']"
8594,1.0,1.0,1.0,9,1,1,Where in the united kingdom was william moon born?,[['dbo:birthPlace']],['dbo:birthPlace']
8595,1.0,1.0,1.0,8,1,1,Which position is played by guillermo barros schelotto,[['dbo:position']],['dbo:position']
8596,1.0,1.0,1.0,7,1,1,in what position does georgi botsiyev play,[['dbo:position']],['dbo:position']
8597,1.0,1.0,1.0,5,1,6,What's a city in italy,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:location', 'dbo:region', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']"
8598,1.0,1.0,1.0,15,1,1,Who is the program creator for the tv program a bit of fry and laurie?,[['dbo:creator']],['dbo:creator']
8599,0.0,0.0,0.0,6,1,1,which newspaper spread in hong kong,[['dbp:publishingCountry']],['dbo:headquarter']
8600,0.0,0.0,0.0,6,1,0,When was Alberta admitted as province?,[['dbp:admittancedate']],[]
8601,1.0,1.0,1.0,7,1,1,What's an album written by tenacious d,[['dbo:artist']],['dbo:artist']
8602,1.0,1.0,1.0,4,1,1,Was Sigmund Freud married?,[['dbo:spouse']],['dbo:spouse']
8603,1.0,1.0,1.0,9,1,1,What is the name of an american female writer?,[['dbo:occupation']],['dbo:occupation']
8604,1.0,1.0,1.0,7,1,1,what is an album by sarah vaughan?,[['dbo:artist']],['dbo:artist']
8605,1.0,1.0,1.0,6,1,1,What country is keshavrao date from,[['dbo:birthPlace']],['dbo:birthPlace']
8606,1.0,1.0,1.0,8,1,1,frank skinner contributed to what film's musical score?,[['dbo:musicComposer']],['dbo:musicComposer']
8607,1.0,1.0,1.0,6,1,1,Who was a politician in Madagascar?,[['dbo:occupation']],['dbo:occupation']
8608,1.0,1.0,1.0,8,1,1,which musical group is signed to nuclear blast,[['dbo:recordLabel']],['dbo:recordLabel']
8609,1.0,1.0,1.0,10,1,2,which footballer was born in the serbian city of kraljevo,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
8610,1.0,1.0,1.0,9,1,1,what is the publisher for the computer videogame timeshift,[['dbo:publisher']],['dbo:publisher']
8611,1.0,1.0,1.0,11,1,1,What type of music is the album bare (annie lennox album)?,[['dbo:genre']],['dbo:genre']
8612,1.0,1.0,1.0,8,1,1,Where in France was nicolas maurice arthus born?,[['dbo:birthPlace']],['dbo:birthPlace']
8613,1.0,1.0,1.0,6,1,1,"What genre is the album ""doppelgänger""?",[['dbo:genre']],['dbo:genre']
8614,1.0,1.0,1.0,7,1,1,what film was busby berkeley involved in?,[['dbo:cinematography']],['dbo:cinematography']
8615,1.0,1.0,1.0,7,1,1,where did hans ritter von lex die,[['dbo:deathPlace']],['dbo:deathPlace']
8616,1.0,1.0,1.0,7,1,1,which religion did william furneaux belong to,[['dbo:religion']],['dbo:religion']
8617,1.0,1.0,1.0,10,1,1,This BBC programme  falls under the genre of parody,"[['dbo:genre', 'dbp:genre']]",['dbp:genre']
8618,0.0,0.0,0.0,9,1,1,what company produced the film letters from iwo jima,[['dbp:productionCompanies']],['dbp:studio']
8619,1.0,1.0,1.0,9,1,2,which former football player was born in sioux falls,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
8620,1.0,1.0,1.0,11,1,1,what was the place of birth of hendrik willem bakhuis roozeboom,[['dbo:birthPlace']],['dbo:birthPlace']
8621,1.0,1.0,1.0,7,1,1,Who directed the film donald's cousin gus?,[['dbo:director']],['dbo:director']
8622,1.0,1.0,1.0,7,1,1,whats an example of an metalcore album,[['dbo:genre']],['dbo:genre']
8623,1.0,1.0,1.0,7,1,1,what music genre does thelonious monk make?,[['dbo:genre']],['dbo:genre']
8624,1.0,1.0,1.0,12,1,1,what was the name of the jerry lee lewis album from 1987,[['dbo:artist']],['dbo:artist']
8625,1.0,1.0,1.0,8,1,1,what genre of music does steve wickham perform,[['dbo:genre']],['dbo:genre']
8626,1.0,1.0,1.0,6,1,1,what book is considered a novel?,[['dbo:literaryGenre']],['dbo:literaryGenre']
8627,0.0,0.0,0.0,6,1,0,Name the source of Raa ?,[['dbo:source']],[]
8628,1.0,1.0,1.0,9,1,1,"What's a battle that took place in clontarf, dublin",[['dbo:place']],['dbo:place']
8629,0.0,0.0,0.0,11,2,0,To which party do the politicians who died in Delhi belong?,"[['dbp:placeOfDeath'], ['dbp:party']]",[]
8630,1.0,1.0,1.0,19,1,1,"what is the type of music on Kila Kila Kila, the fourth studio album from the Japanese band OOIOO?",[['dbo:genre']],['dbo:genre']
8631,1.0,1.0,1.0,9,1,1,Name a track by the artist paul williams (songwriter),[['dbo:artist']],['dbo:artist']
8632,1.0,1.0,1.0,10,1,1,is charles b. griffith from the united states or canada,[['dbo:birthPlace']],['dbo:birthPlace']
8633,1.0,1.0,1.0,5,1,1,what's an art rock album,[['dbo:genre']],['dbo:genre']
8634,1.0,1.0,1.0,9,1,1,what album is considered to be new wave music,[['dbo:genre']],['dbo:genre']
8635,1.0,1.0,1.0,5,1,1,where did shanu lahiri die?,[['dbo:deathPlace']],['dbo:deathPlace']
8636,1.0,1.0,1.0,7,1,1,Who was a businessman from the 1900s?,[['dbo:occupation']],['dbo:occupation']
8637,0.5,0.5,0.5,14,2,2,Count the total awards won by the writer who has won Goethe Prize ?,"[['dbp:awards'], ['dbp:awards']]","['dbo:award', 'dbp:awards']"
8638,1.0,1.0,1.0,11,1,1,what city in the United states did adolph e. borie die,[['dbo:deathPlace']],['dbo:deathPlace']
8639,1.0,1.0,1.0,11,1,1,"what is a rock music album released on March 24, 2009",[['dbo:genre']],['dbo:genre']
8640,1.0,1.0,1.0,8,1,1,what even took place on the balearic islands,[['dbo:place']],['dbo:place']
8641,1.0,1.0,1.0,7,1,1,which animated film did jerry rees directed?,[['dbo:director']],['dbo:director']
8642,1.0,1.0,1.0,7,1,1,Who is a popular folk music artist,[['dbo:genre']],['dbo:genre']
8643,1.0,1.0,1.0,8,1,1,which language is used in the vineyard man,[['dbo:language']],['dbo:language']
8644,1.0,1.0,1.0,8,1,1,Who directed the film the dance of reality?,[['dbo:director']],['dbo:director']
8645,1.0,1.0,1.0,8,1,1,where was charles dwight sigsbee laid to rest,[['dbo:restingPlace']],['dbo:restingPlace']
8646,1.0,1.0,1.0,4,1,1,what happened in newark,[['dbo:place']],['dbo:place']
8647,1.0,1.0,1.0,8,1,1,who is the composer of in high places,[['dbo:writer']],['dbo:writer']
8648,1.0,1.0,1.0,7,1,2,what country is santa clara located in,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']"
