,recall,precision,f1,word_count,rel_count,sys_relations,question,gold_relations,system_relations,question_type,cleaned,cluster,x0,x1
7739,0.0,0.0,0.0,10,1,0,from what town in South West England is nick hewer,[['dbo:birthPlace']],[],factoid,town south west england nick hewer,0,-0.0368278549495953,-0.007317318586272926
7764,0.0,0.0,0.0,17,2,0,What is the resting place of the person who is the successor of James W. Hyatt ?,"[['dbp:successor'], ['dbo:restingPlace']]",[],factoid,resting place person successor james w. hyatt ?,0,-0.05087771137557678,0.018881033083315252
7776,0.0,0.0,0.0,9,1,0,"Does the St lawrence river start in Kingston, Ontario?",[['dbo:sourceMountain']],[],boolean,"st lawrence river start kingston , ontario ?",0,-0.03584889776580458,-0.013245750686509827
7781,0.0,0.0,0.0,6,1,0,Is Sloth in the Chordate phylum?,[['dbp:phylum']],[],boolean,sloth chordate phylum ?,0,-0.027089266128951076,-0.014047065303296842
7782,0.0,0.0,0.0,9,1,0,which church is kjell magne bondevik a parishioner of,[['dbo:religion']],[],factoid,church kjell magne bondevik parishioner,0,-0.027825496947488065,-0.014299647521364658
7783,0.0,0.0,0.0,12,1,0,Give me the official websites of actors of the television show Charmed.,[['dbo:starring']],[],list,give official websites actors television show charmed .,0,-0.028188966289339264,-0.016149068273945345
7788,0.0,0.0,0.0,6,1,1,what country is andrew seow from,[['dbo:country']],['dbo:birthPlace'],factoid,country andrew seow,0,-0.04683533137249705,-0.016647950734412432
7789,0.0,0.0,0.0,8,1,0,What is the area of ITV (Thailand) ?,[['dbp:area']],[],factoid,area itv ( thailand ) ?,0,-0.030684308072605623,-0.0140497882403288
7790,0.0,0.0,0.0,3,1,0,What is bbmak?,[['dbo:genre']],[],factoid,bbmak ?,0,-0.027089266128950358,-0.014047065303283495
7798,0.0,0.0,0.0,7,1,1,who is the parent of nelson rockefeller,[['dbo:child']],['dbo:parent'],factoid,parent nelson rockefeller,0,-0.027534282459668716,-0.013574748356124315
7801,0.0,0.0,0.0,9,1,0,who is a well known native son of crowborough,"[['dbp:birthPlace', 'dbo:birthPlace']]",[],factoid,well known native son crowborough,0,-0.02232373049937467,-0.017418675632213918
7807,0.0,0.0,0.0,14,2,0,Which ethinicity of  Riley Reid is the state of origin of Holmes Colbert?,"[['dbo:stateOfOrigin'], ['dbp:ethnicity']]",[],factoid,ethinicity riley reid state origin holmes colbert ?,0,-0.03688030177979162,-0.013771772798891484
7813,0.0,0.0,0.0,6,1,0,what river flows into lake chehaw,[['dbo:outflow']],[],factoid,river flows lake chehaw,0,-0.037253796047536654,-0.011432815615615785
7829,0.0,0.0,0.0,6,1,0,Did Arnold Schwarzenegger attend a university?,[['dbo:almaMater']],[],boolean,arnold schwarzenegger attend university ?,0,-0.031101054311110054,-0.015707845509169965
7831,0.0,0.0,0.0,10,1,0,which body of water does tenkiller ferry lake outflow to?,[['dbo:outflow']],[],factoid,body water tenkiller ferry lake outflow ?,0,-0.03203891748446262,-0.013236668082512818
7833,0.0,0.0,0.0,15,2,0,From how many different places did the weapons used in the American Indian wars originate?,"[['dbp:origin'], ['dbo:usedInWar']]",[],count,many different places weapons used american indian wars originate ?,0,-0.04146761824685776,-0.01856547779355117
7837,0.0,0.0,0.0,7,1,0,Was Queen Latifah in the U.N.I.T.Y. group?,[['dbo:musicalArtist']],[],boolean,queen latifah u.n.i.t.y . group ?,0,-0.0242536537525057,-0.01408189207667781
7843,0.0,0.0,0.0,11,2,0,To which religion does the commander of South Thailand insurgency belong?,"[['dbo:commander'], ['dbo:religion']]",[],factoid,religion commander south thailand insurgency belong ?,0,-0.027842072747256797,-0.01770849910020356
7849,0.0,0.0,0.0,6,1,1,where is el condor pasa from,[['dbo:country']],['dbo:hometown'],factoid,el condor pasa,0,-0.026638649654978155,-0.014647462969607805
7850,0.0,0.0,0.0,20,2,0,What religions are followed by members of the societies whose architectural influences can be seen on the Sanggar Agung ?,"[['dbp:architecturalStyle'], ['dbo:religion']]",[],factoid,religions followed members societies whose architectural influences seen sanggar agung ?,0,-0.028999601316796395,-0.014903208516236421
7862,0.0,0.0,0.0,8,1,0,Did Alexander Magleby study at the Dartmouth College?,[['dbo:university']],[],boolean,alexander magleby study dartmouth college ?,0,-0.03046032587945456,-0.014318652259377682
7863,0.0,0.0,0.0,7,1,1,What was karl heinrich von boetticher's nationality?,[['dbo:nationality']],['dbo:birthPlace'],factoid,karl heinrich von boetticher 's nationality ?,0,-0.034113874482640034,-0.01859550162753682
7878,0.0,0.0,0.0,14,1,1,what's the first episode of the fifth season of deja vu (the outer limits),[['dbo:subsequentWork']],['dbo:series'],list,'s first episode fifth season deja vu ( outer limits ),0,-0.028148179502283748,-0.01486612944962398
7881,0.0,0.0,0.0,8,1,0,which city has northern pacific bridge number 9,[['dbo:locatedInArea']],[],factoid,city northern pacific bridge number 9,0,-0.05909713595397071,0.007235549474748576
7884,0.0,0.0,0.0,16,2,1,Who was the director of photography of Mickey's Mellerdrammer and the animator of Tommy Tucker's Tooth?,"[['dbp:cinematography'], ['dbp:animator']]",['dbo:cinematography'],factoid,director photography mickey 's mellerdrammer animator tommy tucker 's tooth ?,0,-0.030384803689298686,-0.012478922869866602
7885,0.0,0.0,0.0,3,1,1,who wrote stepmom?,[['dbo:writer']],['dbo:author'],factoid,wrote stepmom ?,0,-0.037038956241791196,-0.019082514089427276
7897,0.0,0.0,0.0,18,1,0,Who was the silver medalist of Gymnastics at the 2008 Summer Olympics  Women's artistic individual all-around ?,[['dbo:silverMedalist']],[],factoid,silver medalist gymnastics 2008 summer olympics women 's artistic individual all-around ?,0,-0.026920234448128716,-0.013429944152217186
7912,0.0,0.0,0.0,20,2,0,Which license of the Microsoft Office Picture Manager is also the  product of the Apple Productivity Experience Group ,"[['dbo:product'], ['dbo:license']]",[],factoid,license microsoft office picture manager also product apple productivity experience group,0,-0.02772007519074339,-0.015154854064613504
7921,0.0,0.0,0.0,12,1,0,How many gold medals did Michael Phelps win at the 2008 Olympics?,[['dbo:goldMedalist']],[],count,many gold medals michael phelps win 2008 olympics ?,0,-0.02805844232826943,-0.016516952332627188
7949,0.0,0.0,0.0,16,2,0,List the work institute of the medicians who has also worked at University of Miami ?,"[['dbp:workInstitutions'], ['dbp:workInstitutions']]",[],list,list work institute medicians also worked university miami ?,0,-0.035500106813230195,-0.015910198705397675
7951,0.0,0.0,0.0,9,1,1,is standard chartered korea a public or private company,[['dbo:type']],['dbo:industry'],boolean,standard chartered korea public private company,0,-0.033182229345341485,-0.014320492836497948
7957,0.0,0.0,0.0,18,2,0,How many party are there of the office holders whose one of the party is Janata Dal ?,"[['dbo:otherParty'], ['dbo:otherParty']]",[],count,many party office holders whose one party janata dal ?,0,-0.03142733795581849,-0.014673261437685766
7959,0.0,0.0,0.0,12,2,0,What are the television shows whose network's sister station is BBC Two?,"[['dbo:network'], ['dbo:sisterStation']]",[],factoid,television shows whose network 's sister station bbc two ?,0,-0.027883167451370965,-0.013354858155138476
7975,0.0,0.0,0.0,14,2,1,Who is the developer of the software which distributes Batman: Arkham City Lockdown ?,"[['dbp:distributor'], ['dbp:developer']]",['dbo:developer'],factoid,developer software distributes batman : arkham city lockdown ?,0,-0.048879559125500446,0.0008725354547588534
7996,0.0,0.0,0.0,5,1,1,Who wrote the painted veil,[['dbo:writer']],['dbo:author'],factoid,wrote painted veil,0,-0.03497245985105162,-0.018075186184387356
8000,0.0,0.0,0.0,9,2,0,Through which label has Katy B released her singles?,"[['dbo:writer'], ['dbo:recordLabel']]",[],factoid,label katy b released singles ?,0,-0.017862004508975272,-0.005811406044993186
8010,0.0,0.0,0.0,13,2,0,Which person designed the cars which has been designed by ASC Creative Services?,"[['dbo:designCompany'], ['dbp:designer']]",[],factoid,person designed cars designed asc creative services ?,0,-0.037413137101608616,0.005011932408697411
8024,0.0,0.0,0.0,17,2,0,What is the fictional character whose voice over is done by the animator of Dick Lundy ?,"[['dbo:voice'], ['dbp:animator']]",[],factoid,fictional character whose voice done animator dick lundy ?,0,-0.030571403168378936,-0.011331591914932694
8033,0.0,0.0,0.0,3,1,0,who plublished frogs,[['dbo:publisher']],[],factoid,plublished frogs,0,-0.027089266128949463,-0.014047065303301886
8039,0.0,0.0,0.0,11,1,0,Is Greg Weeks the band member of Beyond the Sixth Seal?,[['dbo:bandMember']],[],boolean,greg weeks band member beyond sixth seal ?,0,-0.02352783319280038,-0.010945771513195817
8044,0.0,0.0,0.0,10,2,0,Which awards did the narrator of Oscar and Lucinda win?,"[['dbo:narrator'], ['dbp:awards']]",[],factoid,awards narrator oscar lucinda win ?,0,-0.029169701579325413,-0.01603350281224535
8054,0.0,0.0,0.0,9,2,0,Horses grandsired by Sundridge  have won which awards?,"[['dbo:grandsire'], ['dbo:honours']]",[],list,horses grandsired sundridge awards ?,0,-0.028336073604328965,-0.014272522849839363
8066,0.0,0.0,0.0,9,1,0,which country did willibald kreß kick the bucket in,[['dbo:deathPlace']],[],factoid,country willibald kreß kick bucket,0,-0.04077392203453376,-0.015726901230413346
8069,0.0,0.0,0.0,7,1,1,"what is located in san nicolas, batangas?",[['dbo:locatedInArea']],['dbo:location'],factoid,"located san nicolas , batangas ?",0,-0.05879580216180776,-0.0034142939077164147
8077,0.0,0.0,0.0,9,1,0,which asian city showcasts the gloomy salad days program,[['dbo:country']],[],factoid,asian city showcasts gloomy salad days program,0,-0.04867864816323408,0.0007868354843812334
8082,0.0,0.0,0.0,7,1,0,Who is the manager of Real Madrid?,[['dbo:manager']],[],factoid,manager real madrid ?,0,-0.02710921608631994,-0.015138344921047474
8083,0.0,0.0,0.0,5,1,1,what is don pacifico's nationality?,[['dbo:birthPlace']],['dbo:nationality'],factoid,pacifico 's nationality ?,0,-0.03672119254909411,-0.020840543457561932
8088,0.0,0.0,0.0,17,2,0,"Which county seat of the King County, Washington and PLACE OF DEATH of the Phil Lumpkin ?","[['dbo:countySeat'], ['dbp:placeOfDeath']]",[],factoid,"county seat king county , washington place death phil lumpkin ?",0,-0.05211801756799124,-0.0006374446458211555
8098,0.0,0.0,0.0,8,1,1,what was paul h. dunn's place of death,[['dbp:deathPlace']],['dbo:deathPlace'],factoid,paul h. dunn 's place death,0,-0.04011753530081985,-0.004312282510311723
8101,0.0,0.0,0.0,11,1,0,Was Michael Schumacher the Pole driver of 1994 Spanish Grand Prix?,[['dbp:poleDriver']],[],boolean,michael schumacher pole driver 1994 spanish grand prix ?,0,-0.03011666133932913,-0.01564676144557024
8103,0.0,0.0,0.0,10,1,1,in what state is the whittenton fire and police station,[['dbo:location']],['dbo:country'],factoid,state whittenton fire police station,0,-0.03624623240817389,-0.012568354255156322
8104,0.0,0.0,0.0,13,2,0,What is the baseball team whose club manager's debut team is Houston Astros?,"[['dbo:manager'], ['dbo:debutTeam']]",[],factoid,baseball team whose club manager 's debut team houston astros ?,0,-0.03345552001718431,-0.026271037864572876
8111,0.0,0.0,0.0,6,1,1,"Which river goes through cohoes, NY",[['dbo:river']],['dbo:city'],factoid,"river goes cohoes , ny",0,-0.03195049723255722,-0.013474925967549517
8118,0.0,0.0,0.0,9,1,0,Where is the  assembly of Caterpillar 797 ?,[['dbo:assembly']],[],factoid,assembly caterpillar 797 ?,0,-0.027587456841584392,-0.014188823081929593
8121,0.0,0.0,0.0,10,1,0,Is my truly truly fair the band of mitch miller?,[['dbo:musicalBand']],[],boolean,truly truly fair band mitch miller ?,0,-0.02288227240240553,-0.010202064633156078
8129,0.0,0.0,0.0,5,1,1,where did shahram originate from,[['dbo:birthPlace']],['dbo:hometown'],factoid,shahram originate,0,-0.029977542458472707,-0.014895988913856264
8131,0.0,0.0,0.0,9,2,0,How many people hold important positions alongwith Donna Shalala?,"[['dbo:keyPerson'], ['dbp:keyPeople']]",[],count,many people hold important positions alongwith donna shalala ?,0,-0.03218473917650951,-0.018475808570913927
8139,0.0,0.0,0.0,4,1,0,who inspired catwoman (film),[['dbo:writer']],[],factoid,inspired catwoman ( film ),0,-0.04214237999483752,-0.017790733466178897
8151,0.0,0.0,0.0,13,2,0,What are the largest cities in each of the destinations of TranStar Airlines?,"[['dbo:destination'], ['dbo:largestCity']]",[],factoid,largest cities destinations transtar airlines ?,0,-0.03115970489204053,-0.014205396936784222
8164,0.0,0.0,0.0,9,1,1,what film is the brave one (2007 film) by?,[['dbo:writer']],['dbo:director'],factoid,film brave one ( 2007 film ) ?,0,-0.04826632152174177,-0.01633290457582816
8165,0.0,0.0,0.0,8,2,1,Where are ethnic group located which speak Nebraskan?,"[['dbo:language'], ['dbp:region']]",['dbo:languageFamily'],factoid,ethnic group located speak nebraskan ?,0,-0.05230854115959054,-0.007452723231105388
8170,0.0,0.0,0.0,8,2,0,Over what do Concor holdings have a bridge?,"[['dbo:builder'], ['dbp:crosses']]",[],factoid,concor holdings bridge ?,0,-0.02770161867018858,-0.015457492252261059
8188,0.0,0.0,0.0,16,1,0,Which countries came together to serve a greater purpose and founded South Asia Subregional Economic Cooperation?,[['dbp:membership']],[],factoid,countries came together serve greater purpose founded south asia subregional economic cooperation ?,0,-0.030853802242797032,-0.014685356742607429
8230,0.0,0.0,0.0,6,1,1,which city is lefty hoerst from,[['dbo:birthPlace']],['dbo:hometown'],factoid,city lefty hoerst,0,-0.059754933778725,0.011502228443423338
8235,0.0,0.0,0.0,15,2,1,What is the person known for who is the movie director of Sleepy-Time Squirrel ?,"[['dbp:director'], ['dbo:knownFor']]",['dbo:director'],factoid,person known movie director sleepy-time squirrel ?,0,-0.052592079896026524,0.012305633565717948
8246,0.0,0.0,0.0,10,2,0,Who has produced movies that have a James Horner score?,"[['dbp:music'], ['dbp:producer']]",[],factoid,produced movies james horner score ?,0,-0.036255868684208784,-0.017729739404279594
8248,0.0,0.0,0.0,14,1,0,What cities are near to Nihoa which is also known as Bird Island ?,[['dbp:nearestCity']],[],factoid,cities near nihoa also known bird island ?,0,-0.028134569357894247,-0.015181326525981751
8254,0.0,0.0,0.0,6,2,0,Where do bachelor of arts live?,"[['dbp:almaMater'], ['dbo:residence']]",[],factoid,bachelor arts live ?,0,-0.019751250404195873,-0.014089411239128921
8256,0.0,0.0,0.0,9,2,0,How many people have headed organizations headquartered at Niederkirchnerstrae?,"[['dbo:headquarter'], ['dbo:leader']]",[],count,many people headed organizations headquartered niederkirchnerstrae ?,0,-0.032432608336899794,-0.018415424316772722
8266,0.0,0.0,0.0,9,2,0,How many TV shows' networks are headquarterd in NY?,"[['dbp:network'], ['dbp:headquarters']]",[],count,many tv shows ' networks headquarterd ny ?,0,-0.030446507358620298,-0.01837595066775479
8288,0.0,0.0,0.0,10,2,1,In which states are there bridges over the Pequea Creek?,"[['dbp:river'], ['dbo:state']]",['dbo:locatedInArea'],factoid,states bridges pequea creek ?,0,-0.03856485760708547,-0.0004926164396206319
8294,0.0,0.0,0.0,6,1,1,which country is timo salonen from,[['dbp:birthPlace']],['dbo:birthPlace'],factoid,country timo salonen,0,-0.04616727071800928,-0.015810685995148097
8310,0.0,0.0,0.0,14,2,0,List the broadcast area of the TV stations which also serves in Agalga ?,"[['dbo:broadcastArea'], ['dbp:broadcastArea']]",[],list,list broadcast area tv stations also serves agalga ?,0,-0.03288067958387764,-0.016232548001406538
8318,0.0,0.0,0.0,7,1,0,who is the inspiration of jim carrey,[['dbo:influenced']],[],factoid,inspiration jim carrey,0,-0.027378819171703508,-0.014909073267946832
8319,0.0,0.0,0.0,5,1,1,What band wrote steve jablonsky,[['dbo:artist']],['dbo:writer'],factoid,band wrote steve jablonsky,0,-0.025173145939537726,-0.01902171954417258
8322,0.0,0.0,0.0,14,2,0,What are the products of the company who published Robot Wars: Metal Mayhem ?,"[['dbo:publisher'], ['dbo:product']]",[],factoid,products company published robot wars : metal mayhem ?,0,-0.021139968462334544,-0.004336281654000977
8330,0.5,0.5,0.5,10,2,2,Which writer is famous for works written by Neil Gaiman?,"[['dbp:writers'], ['dbo:notableWork']]","['dbo:author', 'dbo:notableWork']",factoid,writer famous works written neil gaiman ?,0,-0.03474273104933336,-0.00011552187274021057
8331,0.0,0.0,0.0,6,1,0,Which valley is schuylkill located in,"[['dbo:country', 'dbo:isPartOf']]",[],factoid,valley schuylkill located,0,-0.06201367863335315,-0.004820745514113953
8333,0.0,0.0,0.0,5,1,2,which area does wlaj-dt2 serve,[['dbo:location']],"['dbo:broadcastArea', 'dbo:city']",factoid,area wlaj-dt2 serve,0,-0.0312821351537977,-0.014373388378144406
8344,0.0,0.0,0.0,8,2,0,Which settlement's neighboring municipalities are Cologny and Pregny-Chambsy?,"[['dbo:neighboringMunicipality'], ['dbp:neighboringMunicipalities']]",[],factoid,settlement 's neighboring municipalities cologny pregny-chambsy ?,0,-0.027853570790336242,-0.013733236151838232
8351,0.5,0.5,0.5,12,2,2,Count the number of religions followed by the alumini of Ananda College.,"[['dbo:almaMater'], ['dbo:religion']]","['dbo:religion', 'dbp:religion']",count,count number religions followed alumini ananda college .,0,-0.03202496089364019,-0.01616483760655594
8356,0.0,0.0,0.0,9,1,0,who are some of the advisors of brenda milner?,[['dbo:doctoralAdvisor']],[],factoid,advisors brenda milner ?,0,-0.02708926612894831,-0.014047065303292963
8367,0.0,0.0,0.0,5,1,0,When was the Titanic completed?,[['dbo:completionDate']],[],factoid,titanic completed ?,0,-0.027089266128949373,-0.014047065303290711
8374,0.0,0.0,0.0,7,1,1,Where was bryn lewis when he died,[['dbp:deathPlace']],['dbo:deathPlace'],factoid,bryn lewis died,0,-0.03343412145294621,-0.010140966138735464
8378,0.0,0.0,0.0,15,2,0,Who are the people whose alumna is a part of the National Collegiate Athletic Association?,"[['dbo:athletics'], ['dbp:education']]",[],factoid,people whose alumna part national collegiate athletic association ?,0,-0.030923665232843782,-0.015129391907793041
8382,0.0,0.0,0.0,6,1,1,What created kate spade new york,[['dbo:foundedBy']],['dbo:creator'],factoid,created kate spade new york,0,-0.038608749668379426,0.003331428206992343
8392,0.0,0.0,0.0,7,1,0,Which basketball team's coach is Kurt Rambis?,[['dbo:coach']],[],factoid,basketball team 's coach kurt rambis ?,0,-0.03174496902451235,-0.020861442596798018
8396,0.0,0.0,0.0,7,1,1,What country is 400 george street in?,[['dbo:location']],['dbo:country'],factoid,country 400 george street ?,0,-0.051265107186480655,-0.01810054024253514
8402,0.0,0.0,0.0,7,2,1,Chestnut colored horses have won which races?,"[['dbo:colour'], ['dbo:honours']]",['dbp:race'],list,chestnut colored horses races ?,0,-0.027315196744374864,-0.013828912857456186
8404,0.0,0.0,0.0,15,2,0,What is the origin of the grape whose wine region is the Troodos Mountains ?,"[['dbo:wineRegion'], ['dbo:origin']]",[],factoid,origin grape whose wine region troodos mountains ?,0,-0.030710864335356785,-0.011587885487934642
8416,0.0,0.0,0.0,10,1,0,Does the little colorado river flow in the Grand Canyon?,[['dbo:mouthMountain']],[],boolean,little colorado river flow grand canyon ?,0,-0.03404398717939998,-0.01490300398698315
8420,0.0,0.0,0.0,5,1,0,Which rivers originate from Dowra?,[['dbo:sourceMountain']],[],factoid,rivers originate dowra ?,0,-0.03036382378939936,-0.015302606586928886
8431,0.0,0.0,0.0,7,1,0,Which countries were led by Pietro Parolin?,[['dbo:leader']],[],factoid,countries led pietro parolin ?,0,-0.028443871563416902,-0.014714174611452517
8436,0.0,0.0,0.0,4,1,0,which city released kkwk,"[['dbo:city', 'dbo:broadcastArea']]",[],factoid,city released kkwk,0,-0.05471573828560014,0.021288228355613305
8442,0.0,0.0,0.0,7,1,1,which film did bertolt brecht contribute to?,[['dbo:writer']],['dbo:musicComposer'],factoid,film bertolt brecht contribute ?,0,-0.039716172766070236,-0.019073660674093714
8453,0.0,0.0,0.0,14,2,0,What teams did the ex teamplayers of lighthouse boy club start their career with?,"[['dbp:youthclubs'], ['dbp:debutteam']]",[],factoid,teams ex teamplayers lighthouse boy club start career ?,0,-0.028201920321852012,-0.01707422384919614
8456,0.0,0.0,0.0,15,2,1,What is the citizenship of the Sarah Kazemy and land of the Cervelle de canut,"[['dbo:country'], ['dbo:citizenship']]",['dbo:nationality'],factoid,citizenship sarah kazemy land cervelle de canut,0,-0.029084301685238224,-0.01595233333322652
8457,0.0,0.0,0.0,8,1,0,Where did Jerry Tagge do his elementary schooling?,[['dbp:highSchool']],[],factoid,jerry tagge elementary schooling ?,0,-0.02699638108738192,-0.015519871552897942
8472,0.0,0.0,0.0,8,1,1,What's a sports game made by midway games,[['dbo:genre']],['dbo:developer'],factoid,'s sports game made midway games,0,-0.02815075525047853,-0.021595695998977288
8480,0.0,0.0,0.0,13,2,0,Who are the shareholder of the soccer club for whom Steve Holland plays?,"[['dbp:currentclub'], ['dbp:owner']]",[],factoid,shareholder soccer club steve holland plays ?,0,-0.023722531459468718,-0.031645674285353975
8481,0.0,0.0,0.0,6,1,1,who was burried in st martin-in-the-fields,[['dbo:restingPlace']],['dbo:location'],factoid,burried st martin-in-the-fields,0,-0.02951502750097225,-0.014794022356783076
8491,0.0,0.0,0.0,9,2,0,Who owns the newspaper which was founded by Nehru?,"[['dbp:founder'], ['dbo:owner']]",[],factoid,owns newspaper founded nehru ?,0,-0.032540420320881745,-0.015773228356442633
8492,0.0,0.0,0.0,11,2,0,Who is the tenant of the home stadium of Toronto Phantoms?,"[['dbp:arena'], ['dbo:tenant']]",[],factoid,tenant home stadium toronto phantoms ?,0,-0.028581914191443188,-0.01422064109341732
8493,0.0,0.0,0.0,6,1,1,what is may lo mei-mei's nationality,[['dbo:country']],['dbo:birthPlace'],factoid,may lo mei-mei 's nationality,0,-0.03206451300944871,-0.0171515460502783
8494,0.0,0.0,0.0,10,1,1,Where is the place of death of Carl M. Voyles?,[['dbp:deathPlace']],['dbo:deathPlace'],factoid,place death carl m. voyles ?,0,-0.03897751991923371,-0.0028975097087971854
8521,0.0,0.0,0.0,17,2,0,Which producer of Wizards and the aliens is also the notable work of russell T Davies ?,"[['dbo:notableWork'], ['dbo:producer']]",[],factoid,producer wizards aliens also notable work russell davies ?,0,-0.03352403652198932,-0.0077907543939947045
8525,0.0,0.0,0.0,4,1,0,what are gregorian's albums?,[['dbo:artist']],[],factoid,gregorian 's albums ?,0,-0.02274800060541171,-0.013880283743775562
8534,0.0,0.0,0.0,10,1,0,What are the television shows whose Composer is Stewart Copeland?,[['dbp:composer']],[],factoid,television shows whose composer stewart copeland ?,0,-0.0293358261563118,-0.012433041761206203
8536,0.0,0.0,0.0,3,1,1,who practices catholicism,[['dbp:religion']],['dbo:religion'],factoid,practices catholicism,0,-0.02715738267172872,-0.014297295860818357
8545,0.0,0.0,0.0,4,1,0,who srote quo vadis,[['dbo:author']],[],factoid,srote quo vadis,0,-0.027089266128949345,-0.014047065303305144
8550,0.0,0.0,0.0,21,2,0,Where did the ultimate fighter: a champion will be crowned tonight and ultimate fighter: team rousey vs team tate take place?,"[['dbp:city'], ['dbp:city']]",[],factoid,ultimate fighter : champion crowned tonight ultimate fighter : team rousey vs team tate take place ?,0,-0.03357623448836529,-0.01343301651704864
8564,0.0,0.0,0.0,13,2,0,How many movies were directed by the graduate of Burbank High School ?,"[['dbp:director'], ['dbp:education']]",[],count,many movies directed graduate burbank high school ?,0,-0.03935729145386841,-0.02609540113333934
8584,0.0,0.0,0.0,6,1,1,WHo wrote the science of sleep,[['dbo:writer']],['dbo:author'],factoid,wrote science sleep,0,-0.035114473073851696,-0.018135964611924075
8591,0.0,0.0,0.0,8,1,0,Is Robin Gibb the singer of Oh! Darling?,[['dbo:musicalArtist']],[],boolean,robin gibb singer oh ! darling ?,0,-0.026839723560536034,-0.009687802173622199
8592,0.0,0.0,0.0,9,2,0,Which newspaper is owned by people living in Oslo?,"[['dbo:location'], ['dbp:owners']]",[],factoid,newspaper owned people living oslo ?,0,-0.03113401949904842,-0.01679835237006743
8604,0.0,0.0,0.0,8,1,0,How many places were ruled by Elizabeth II?,[['dbp:leaderName']],[],count,many places ruled elizabeth ii ?,0,-0.03529160912868817,-0.01744838477505705
8607,0.0,0.0,0.0,6,1,0,Give me all female German chancellors.,[['dbp:incumbent']],[],list,give female german chancellors .,0,-0.029138490797714363,-0.012406423428305427
8611,0.0,0.0,0.0,4,1,1,Which actor played Chewbacca?,[['dbo:portrayer']],['dbo:occupation'],factoid,actor played chewbacca ?,0,-0.030534153670082092,-0.006447340680544792
8614,0.0,0.0,0.0,8,2,1,List some musicians associated with famous guitar players?,"[['dbp:notableInstruments'], ['dbo:associatedMusicalArtist']]",['dbo:instrument'],list,list musicians associated famous guitar players ?,0,-0.027813595827840813,-0.0060627901104438895
8618,0.0,0.0,0.0,9,1,1,Who is the editor of Hearth and Home ?,[['dbo:editor']],['dbo:editing'],factoid,editor hearth home ?,0,-0.02865080552506969,-0.014173367599898706
8621,0.0,0.0,0.0,5,1,0,Give me all Methodist politicians.,[['dbo:religion']],[],list,give methodist politicians .,0,-0.029053131957798926,-0.014666048757065397
8625,0.0,0.0,0.0,6,1,0,Is Fluidinfo written in PostgreSQL language?,[['dbp:programmingLanguage']],[],boolean,fluidinfo written postgresql language ?,0,-0.03970902204527351,-0.01916318668322789
8626,0.0,0.0,0.0,8,1,0,who is the manufacturer of bombardier global express,[['dbo:manufacturer']],[],factoid,manufacturer bombardier global express,0,-0.027071195000471636,-0.014547361728818571
8643,0.0,0.0,0.0,6,1,1,what is the format of warm,[['dbo:programmeFormat']],['dbo:type'],factoid,format warm,0,-0.027535774695028083,-0.014803454906199186
8650,0.0,0.0,0.0,6,1,2,what country is high willhays in,[['dbo:locatedInArea']],"['dbo:country', 'dbo:isPartOf']",factoid,country high willhays,0,-0.049645756761083126,-0.01921291250245796
8663,0.0,0.0,0.0,6,1,1,what is the nationality of sissi?,[['dbo:birthPlace']],['dbo:nationality'],factoid,nationality sissi ?,0,-0.03614109060940898,-0.02048272783665041
8673,0.0,0.0,0.0,6,1,1,which country is sequatchie river in?,[['dbo:state']],['dbo:country'],factoid,country sequatchie river ?,0,-0.05506184438191501,-0.014871040996505793
8678,0.0,0.0,0.0,7,1,1,What is the nationality of rade veljović,[['dbo:birthPlace']],['dbo:nationality'],factoid,nationality rade veljović,0,-0.033933397661378616,-0.018914696294136207
8690,0.0,0.0,0.0,6,1,1,whats the nationality of irena bernášková,[['dbo:nationality']],['dbo:birthPlace'],factoid,whats nationality irena bernášková,0,-0.027794783090831467,0.00024982450209578856
8691,0.0,0.0,0.0,7,1,1,what was composed in newfoundland and labrador,"[['dbo:province', 'dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]",['dbo:writer'],factoid,composed newfoundland labrador,0,-0.026008015512933642,-0.01687629349700667
8694,0.0,0.0,0.0,13,1,0,What is the local authority of Liverpool Institute High School for Boys ?,[['dbo:localAuthority']],[],factoid,local authority liverpool institute high school boys ?,0,-0.029876499807259697,-0.01715052008123025
8697,0.0,0.0,0.0,9,1,0,What are the things Eric Schiller known for ?,[['dbo:knownFor']],[],factoid,things eric schiller known ?,0,-0.023224607213303015,-0.021254523382695064
8708,0.0,0.0,0.0,13,1,0,To which county of New York city does the Tremount Avenue street belong?,[['dbp:counties']],[],factoid,county new york city tremount avenue street belong ?,0,-0.06785020425964766,0.021795920096713103
8709,0.0,0.0,0.0,8,2,0,Companies headquartered in Geneva own which TV Shows?,"[['dbo:headquarter'], ['dbp:company']]",[],list,companies headquartered geneva tv shows ?,0,-0.029114139024516414,-0.013845973848112555
8712,0.0,0.0,0.0,11,2,0,Where does the network cofounded by Seewoosagur Ramgoolam air its shows?,"[['dbp:founder'], ['dbp:broadcastArea']]",[],factoid,network cofounded seewoosagur ramgoolam air shows ?,0,-0.028451740516160135,-0.01464305593744948
8721,0.0,0.0,0.0,10,1,0,"which texas city does volcano, i'm still excited!! come from?",[['dbo:hometown']],[],factoid,"texas city volcano , 'm still excited ! ! come ?",0,-0.05423938387963531,0.00804409311944147
