,recall,precision,f1,word_count,rel_count,sys_relations,question,gold_relations,system_relations,question_type
5073,0.0,0.0,0.0,7,1,2,Which county is eagle's nest located in,[['dbo:location']],"['dbo:country', 'dbo:isPartOf']",factoid
5092,0.0,0.0,0.0,4,1,1,who wrote garzeys wing?,[['dbo:writer']],['dbo:author'],factoid
5103,0.0,0.0,0.0,8,2,1,In which cities are there stations of SCOLA?,"[['dbo:broadcastNetwork'], ['dbp:city']]",['dbp:area'],factoid
5110,0.0,0.0,0.0,6,1,2,which state is daviess county in?,[['dbo:isPartOf']],"['dbo:country', 'dbo:state']",factoid
5112,0.0,0.0,0.0,8,1,1,what city and state is rodgers forge in,[['dbo:location']],['dbo:country'],factoid
5115,0.0,0.0,0.0,16,2,1,Daniel L D Granger and Job Durfee have based their political career in which US state?,"[['dbp:state'], ['dbp:state']]",['dbo:location'],list
5116,0.0,0.0,0.0,6,1,1,Where does chief's crown take place,[['dbo:country']],['dbo:place'],factoid
5117,0.0,0.0,0.0,9,1,1,what religion does john iii of portugal ascribe to,[['dbp:religion']],['dbo:religion'],factoid
5118,0.0,0.0,0.0,7,1,1,In which state is the Channel district?,[['dbo:state']],['dbo:location'],factoid
5137,0.0,0.0,0.0,6,1,1,which band was Roger waters in?,[['dbo:formerBandMember']],['dbo:writer'],factoid
5147,0.0,0.0,0.0,11,1,1,Was the Army Air Corps honored for the battle of Iraq?,[['dbp:battleHonours']],['dbo:award'],boolean
5153,0.0,0.0,0.0,9,1,1,which category is the romulan way often put under,[['dbo:literaryGenre']],['dbo:genre'],factoid
5163,0.0,0.0,0.0,11,2,1,Who is a successor of Kingship whose parents were Julius Caesar?,"[['dbo:parent'], ['dbo:successor']]",['dbp:successor'],factoid
5166,0.0,0.0,0.0,8,1,1,Is Queen Latifah associated with Afrika Baby Bam?,[['dbo:associatedBand']],['dbp:associatedActs'],boolean
5169,0.0,0.0,0.0,7,1,1,what is vijaya lakshmi nehru pandit's creed,[['dbp:religion']],['dbo:religion'],factoid
5178,0.0,0.0,0.0,8,1,1,what are some neighboring cities of Pregny Chambsy?,[['dbo:neighboringMunicipality']],['dbp:neighboringMunicipalities'],factoid
5181,0.0,0.0,0.0,9,1,1,Is Nikolai Morozov the former coach of Stanislav Morozov?,[['dbo:formerCoach']],['dbp:coach'],boolean
5183,0.0,0.0,0.0,6,1,1,what type of genre is ubik?,[['dbo:literaryGenre']],['dbo:genre'],factoid
5205,0.0,0.0,0.0,14,2,1,Which birthplace of Liliya Lobanova is also the location of the Snake Island ?,"[['dbp:birthplace'], ['dbp:locationCountry']]",['dbo:birthPlace'],factoid
5210,0.0,0.0,0.0,9,1,1,Who was the PM under which William Deane served?,[['dbo:primeMinister']],['dbp:primeminister'],factoid
5219,0.0,0.0,0.0,9,1,1,what is the genre of a talent for war,[['dbo:literaryGenre']],['dbo:genre'],factoid
5229,0.0,0.0,0.0,9,1,1,what's one of the brothers grimm's famous fairy tales,[['dbo:author']],['dbo:artist'],list
5238,0.0,0.0,0.0,12,2,1,In which state is the alma matter of Jan Paulsen located ?,"[['dbo:almaMater'], ['dbp:state']]",['dbo:state'],factoid
5244,0.0,0.0,0.0,9,1,1,What is an artist associated with emi music japan?,[['dbo:recordLabel']],['dbo:genre'],factoid
5260,0.0,0.0,0.0,9,1,1,what is a film produced by grosvenor park productions,[['dbp:studio']],['dbo:distributor'],factoid
5276,0.0,0.0,0.0,9,1,1,Was elizabeth ann seton beatified by Pope John XXIII?,[['dbp:beatifiedBy']],['dbo:influenced'],boolean
5283,0.0,0.0,0.0,9,1,1,arad county  has what river running through it,"[['dbo:region', 'dbo:isPartOf', 'dbo:location']]",['dbo:country'],factoid
5287,0.0,0.0,0.0,8,1,1,Did Phillippe Cabot go to Columbia for studying?,[['dbo:university']],['dbo:institution'],boolean
5291,0.0,0.0,0.0,6,1,1,Which country is andreas wisniewski from?,[['dbo:birthPlace']],['dbo:nationality'],factoid
5313,0.0,0.0,0.0,10,1,1,What are the names of the Teenage Mutant Ninja Turtles?,[['dbp:members']],['dbp:genre'],factoid
5328,0.0,0.0,0.0,13,2,1,What religion do the Wickramabahu Centeral College and Neungin High School both follow?,"[['dbp:religiousAffiliation'], ['dbp:religiousAffiliation']]",['dbo:religion'],factoid
5337,0.0,0.0,0.0,8,1,1,what is the proper genre classification of africa,[['dbo:genre']],['dbo:literaryGenre'],factoid
5339,0.0,0.0,0.0,11,1,1,Name a film made by the production company blue sky studios],[['dbp:studio']],['dbo:distributor'],list
5344,0.0,0.0,0.0,18,2,2,What is the deathplace of the Anatoly Kharlampiyev which is also the death place of  Lyudmila Buldakova?,"[['dbp:deathPlace'], ['dbp:deathPlace']]","['dbo:deathPlace', 'dbp:placeOfDeath']",factoid
5355,0.0,0.0,0.0,10,1,1,What is the award which is presented by Swedish Academy?,[['dbp:presenter']],['dbo:presenter'],factoid
5356,0.0,0.0,0.0,5,1,1,What nationality is Shizuka Kuda?,[['dbo:hometown']],['dbo:nationality'],factoid
5366,0.0,0.0,0.0,6,1,1,which album is produced by sizzla,[['dbo:artist']],['dbo:recordLabel'],factoid
5367,0.0,0.0,0.0,8,1,2,what is the best way to describe scorn,[['dbo:genre']],"['dbo:literaryGenre', 'dbo:type']",factoid
5373,0.0,0.0,0.0,11,1,1,What is the name of a piece created by jerome kern,[['dbo:writer']],['dbo:artist'],factoid
5377,0.0,0.0,0.0,7,1,1,Hugh Hefner is editor of which magazine?,[['dbp:editor']],['dbo:editing'],factoid
5382,0.0,0.0,0.0,7,1,1,Where is renaud donnedieu de vabres from,[['dbo:nationality']],['dbo:birthPlace'],factoid
5397,0.0,0.0,0.0,13,2,1,"In which ice hockey league, did the team coached by Joel Quenneville win?","[['dbp:champion'], ['dbp:headCoach']]",['dbo:coach'],factoid
5399,0.0,0.0,0.0,6,1,1,which city is forest view in,[['dbo:isPartOf']],['dbo:location'],factoid
5400,0.0,0.0,0.0,5,1,1,Where did Abraham Lincoln die?,[['dbo:deathPlace']],['dbp:placeOfDeath'],factoid
5401,0.0,0.0,0.0,8,1,1,Is jim harbaugh currently in the Michigan Wolverines?,[['dbp:currentteam']],['dbp:currentclub'],boolean
5408,0.0,0.0,0.0,6,1,1,what track did lavern baker write,[['dbo:artist']],['dbo:writer'],factoid
5409,0.0,0.0,0.0,12,2,1,What would be a common border of Siberia and the shimsa plateau?,"[['dbo:border'], ['dbo:border']]",['dbo:type'],factoid
5419,0.0,0.0,0.0,8,2,1,Where was the predecessor of Sevan Ross born?,"[['dbo:successor'], ['dbp:placeOfBirth']]",['dbp:predecessor'],factoid
5422,0.0,0.0,0.0,7,1,1,What was the nationality of ku hye-sun?,[['dbo:nationality']],['dbo:birthPlace'],factoid
5426,0.0,0.0,0.0,11,1,1,what type of tv genre is the show  kiddy grade,[['dbp:genre']],['dbo:genre'],factoid
5446,0.0,0.0,0.0,8,1,1,what religious belief does sisowath kossamak ascribe to,[['dbp:religion']],['dbo:religion'],factoid
5452,0.0,0.0,0.0,9,1,2,what is a location contained in the netherlands antilles?,[['dbo:country']],"['dbo:city', 'dbo:location']",factoid
5473,0.0,0.0,0.0,6,1,1,Gregg Toland cinematographed how many things?,[['dbo:cinematography']],['dbp:cinematography'],count
5480,0.0,0.0,0.0,7,1,1,what work did  lawrence grossberg write,[['dbo:author']],['dbo:writer'],factoid
5499,0.0,0.0,0.0,7,1,1,what is georgia gibbs's country of nationality?,[['dbo:hometown']],['dbo:birthPlace'],factoid
5510,0.0,0.0,0.0,7,1,1,What type of album is the outsider?,[['dbo:type']],['dbo:genre'],factoid
5513,0.0,0.0,0.0,8,1,1,what was the distribution for the album evaisthisies,[['dbo:type']],['dbo:artist'],factoid
5528,0.0,0.0,0.0,9,1,1,what company produces penn & teller's smoke and mirrors,[['dbo:publisher']],['dbp:studio'],factoid
5545,0.0,0.0,0.0,6,1,1,what is the format of warm,[['dbo:programmeFormat']],['dbo:type'],factoid
5551,0.0,0.0,0.0,14,2,2,Name the movie written by Monty Python and distributed by Cinema International Corporation ?,"[['dbo:distributor'], ['dbp:writer']]","['dbo:writer', 'dbp:distributor']",list
5558,0.0,0.0,0.0,4,1,1,Is stephanie a female?,[['dbp:gender']],['dbo:parent'],boolean
5565,0.0,0.0,0.0,8,1,1,what state is the battle creek sanitarium located,[['dbo:location']],['dbo:country'],factoid
5568,0.0,0.0,0.0,7,1,1,whats the nationality of  kristýna plíšková,[['dbo:country']],['dbo:nationality'],factoid
5576,0.0,0.0,0.0,10,1,1,Name the movies writtten by the group Monty Python ?,[['dbp:writer']],['dbp:director'],list
5579,0.0,0.0,0.0,11,1,1,What is the only trip hop studio album by Frou Frou?,[['dbo:genre']],['dbo:type'],factoid
5583,0.0,0.0,0.0,7,1,1,Which nation is darren walker originally from?,[['dbo:nationality']],['dbo:hometown'],factoid
5588,0.0,0.0,0.0,9,1,2,"what country is  river stour, worcestershire found in",[['dbo:region']],"['dbo:country', 'dbo:district']",factoid
5601,0.0,0.0,0.0,12,2,1,For which teams did the Hawai graduated players play their first game?,"[['dbp:college'], ['dbo:debutTeam']]",['dbp:debutteam'],factoid
5604,0.0,0.0,0.0,10,2,1,Under which president did the predecessor of Simon Ferro work?,"[['dbo:successor'], ['dbo:president']]",['dbp:predecessor'],factoid
5618,0.0,0.0,0.0,7,1,1,For what is Abhijit Kunte known ?,[['dbp:knownFor']],['dbo:knownFor'],factoid
5627,0.0,0.0,0.0,6,1,1,Who produced kamen rider: the first,[['dbp:studio']],['dbo:producer'],factoid
5630,0.0,0.0,0.0,6,1,1,Which school did Robbie Diack attend?,[['dbp:school']],['dbo:education'],factoid
5635,0.0,0.0,0.0,10,1,1,What's a science fiction tv show created by james cameron,"[['dbo:genre', 'dbp:genre']]",['dbo:creator'],factoid
5641,0.0,0.0,0.0,8,1,1,Was Beth Tweddle primarily coached by Amanda Reddin?,[['dbp:headcoach']],['dbo:coach'],boolean
5645,0.0,0.0,0.0,11,1,1,What position in american football does nick jones (american football) play?,[['dbp:currentpositionplain']],['dbo:position'],factoid
5646,0.0,0.0,0.0,7,1,1,Which country is sunny ekeh kingsley from,[['dbo:birthPlace']],['dbo:nationality'],factoid
5653,0.0,0.0,0.0,9,1,1,what type of show is the rachel zoe project,[['dbp:genre']],['dbo:genre'],factoid
5668,0.0,0.0,0.0,6,1,1,what state is mount sinai in?,"[['dbo:country', 'dbo:isPartOf']]",['dbo:locatedInArea'],factoid
5669,0.0,0.0,0.0,19,2,2,Name the movies for which music was given by  Geoffrey Burgon and distributed by  Cinema International Corporation?,"[['dbp:distributor'], ['dbp:music']]","['dbo:distributor', 'dbo:musicComposer']",list
5676,0.0,0.0,0.0,7,1,1,Semani languages are spoken in which countries?,[['dbp:languages']],['dbo:language'],factoid
5682,0.0,0.0,0.0,9,2,1,Whose academic advisor works at the St George's Hospital?,"[['dbp:workInstitutions'], ['dbo:academicAdvisor']]",['dbp:doctoralAdvisor'],factoid
5683,0.0,0.0,0.0,5,1,1,Who wrote the tigers daughter?,[['dbo:author']],['dbo:writer'],factoid
5699,0.0,0.0,0.0,7,1,1,what kind of album is dexter blows,[['dbo:type']],['dbo:genre'],factoid
5704,0.0,0.0,0.0,10,2,2,Which team did Bill Murphy and Jean Segura play for?,"[['dbo:debutTeam'], ['dbo:team']]","['dbo:formerTeam', 'dbp:playedFor']",factoid
5705,0.0,0.0,0.0,7,1,1,Who wrote The Times They Are a-Changin?,[['dbo:musicBy']],['dbo:writer'],factoid
5714,0.0,0.0,0.0,8,1,1,Which country doe sjohn ordronaux have nationality in,[['dbo:birthPlace']],['dbo:nationality'],factoid
5717,0.0,0.0,0.0,10,1,1,How many universities are in the National Collegiate Athletic Association?,[['dbo:athletics']],['dbp:athletics'],count
5724,0.0,0.0,0.0,6,1,1,Where was c. scott grow born?,[['dbp:birthPlace']],['dbo:birthPlace'],factoid
5736,0.0,0.0,0.0,6,1,1,Who owns Ivanpah Solar Power Facility?,[['dbo:owner']],['dbp:owner'],factoid
5743,0.0,0.0,0.0,8,1,1,what is a 2007 film produced by studiocanal,[['dbo:distributor']],['dbo:producer'],factoid
5761,0.0,0.0,0.0,8,1,1,what type of album is small town dead,[['dbo:genre']],['dbo:type'],factoid
5768,0.0,0.0,0.0,8,1,1,what county is fort randall a part of,[['dbo:location']],['dbo:country'],factoid
5770,0.0,0.0,0.0,7,1,1,Name an artist from emi music japan.,[['dbo:recordLabel']],['dbo:genre'],list
5773,0.0,0.0,0.0,7,1,1,Who made brothers in arms: double time,[['dbo:publisher']],['dbo:writer'],factoid
5782,0.0,0.0,0.0,8,1,1,what film did the irish film board produce,[['dbo:distributor']],['dbo:producer'],factoid
5785,0.0,0.0,0.0,5,1,1,Was Margaret Thatcher a chemist?,[['dbo:profession']],['dbo:occupation'],boolean
5790,0.0,0.0,0.0,7,1,1,clodagh rodgers was born in what town,[['dbo:hometown']],['dbo:birthPlace'],factoid
5797,0.0,0.0,0.0,11,1,1,Name the first driver of 1999 San Marino Grand Prix ?,[['dbo:firstDriver']],['dbp:firstDriver'],list
5800,0.0,0.0,0.0,6,1,1,Which religion does antun saadeh follow?,[['dbp:religion']],['dbo:religion'],factoid
5837,0.0,0.0,0.0,7,1,1,List the institute of Robert hall ?,[['dbo:institution']],['dbo:campus'],list
5838,0.0,0.0,0.0,15,2,1,Name the loocation of Lekh Castle which is also the location of SamurAbsheron channel ?,"[['dbo:location'], ['dbo:sourceCountry']]",['dbp:location'],list
5841,0.0,0.0,0.0,10,1,1,What is the name of a song by brenda lee,[['dbo:artist']],['dbo:writer'],factoid
5851,0.0,0.0,0.0,5,1,1,what county includes spanish fort,[['dbo:location']],['dbo:country'],factoid
5865,0.0,0.0,0.0,9,1,1,What is the label of Double Diamond (album) ?,[['dbo:recordLabel']],['dbp:label'],factoid
5881,0.0,0.0,0.0,7,1,1,What is the nationality of irina shayk,[['dbo:nationality']],['dbo:birthPlace'],factoid
5889,0.0,0.0,0.0,7,1,1,what is greg hands's country of origin?,[['dbo:birthPlace']],['dbo:country'],factoid
5914,0.0,0.0,0.0,6,1,1,which actor also directed angry ghost?,[['dbo:occupation']],['dbo:director'],factoid
5916,0.0,0.0,0.0,10,1,1,Is Grand Bahama lie in the achipelago of the bahamas?,[['dbp:archipelago']],['dbo:anthem'],boolean
5923,0.0,0.0,0.0,15,2,1,What is the common palce of study for jack McGregor and Philip W. Pillsbury ?,"[['dbo:education'], ['dbp:education']]",['dbo:almaMater'],factoid
5925,0.0,0.0,0.0,6,1,1,who was j. l. austin's mentor?,"[['dbo:influencedBy', 'dbo:influenced']]",['dbo:doctoralAdvisor'],factoid
5930,0.0,0.0,0.0,6,1,1,what type of program is symphogear,[['dbp:genre']],['dbo:genre'],factoid
5939,0.0,0.0,0.0,11,2,1,Where did the conflict take place in which Henri Putz fought?,"[['dbo:battle'], ['dbo:territory']]",['dbo:place'],factoid
5940,0.0,0.0,0.0,10,2,1,"Where does the river end, into which the Rakitnica flows?","[['dbo:rightTributary'], ['dbo:mouthCountry']]",['dbo:riverMouth'],factoid
5941,0.0,0.0,0.0,19,2,1,What is the death place of the Elbieta Czartoryska which is also place of birth of the Charles Journet,"[['dbo:birthPlace'], ['dbp:deathPlace']]",['dbp:placeOfBirth'],factoid
5950,0.0,0.0,0.0,8,1,1,Where can you find barrington tops national park,[['dbo:country']],['dbo:location'],factoid
5952,0.0,0.0,0.0,8,1,1,what kind of film is addition and subtraction?,[['dbo:language']],['dbo:genre'],factoid
5955,0.0,0.0,0.0,5,1,1,where was john digiorgio born?,[['dbp:birthPlace']],['dbo:birthPlace'],factoid
5960,0.0,0.0,0.0,10,1,1,which written genre is the chick is in the mail,[['dbo:literaryGenre']],['dbo:genre'],factoid
5963,0.0,0.0,0.0,8,2,1,Who is the son of Sonny and Cher?,"[['dbo:parent'], ['dbo:parent']]",['dbo:child'],factoid
5966,0.0,0.0,0.0,6,1,1,Who was kesang choden wangchuck's father?,[['dbo:parent']],['dbo:child'],factoid
5970,0.0,0.0,0.0,15,2,1,How many  TV shows were made by someone who was associated with Lewis Hamilton?,"[['dbp:creator'], ['dbo:associatedBand']]",['dbo:related'],count
5979,0.0,0.0,0.0,9,1,1,Which spanish novel was published by Francisco de Robles?,[['dbp:publisher']],['dbo:literaryGenre'],factoid
5981,0.0,0.0,0.0,5,1,1,where is darya poverennova from,[['dbo:birthPlace']],['dbo:hometown'],factoid
5984,0.0,0.0,0.0,7,1,1,what is a work by memphis minnie,[['dbo:artist']],['dbo:writer'],factoid
6000,0.0,0.0,0.0,7,2,1,"Whose children died in North Bend, Ohio?","[['dbo:deathPlace'], ['dbo:child']]",['dbp:children'],factoid
6005,0.0,0.0,0.0,10,1,1,Name an architect famous for the sever hall in Massachusetts.,[['dbo:architect']],['dbp:architect'],list
6021,0.0,0.0,0.0,8,1,1,what is a popular film by tom shadyac,[['dbo:writer']],['dbo:director'],factoid
6024,0.0,0.0,0.0,11,2,2,To which party do the politicians who died in Delhi belong?,"[['dbp:placeOfDeath'], ['dbp:party']]","['dbo:deathPlace', 'dbo:party']",factoid
6030,0.0,0.0,0.0,7,1,1,Is camel  of the chordate phylum?,[['dbp:phylum']],['dbo:phylum'],boolean
6032,0.0,0.0,0.0,14,2,1,Name the people whose academic advisor has also mentored the thesis of Alexius Meinong?,"[['dbo:academicAdvisor'], ['dbp:doctoralStudents']]",['dbo:doctoralAdvisor'],list
6034,0.0,0.0,0.0,4,1,1,Who owns Chelsea F.C.?,[['dbo:occupation']],['dbp:owner'],factoid
6060,0.0,0.0,0.0,6,1,2,which location is contained by upstreet,"[['dbo:country', 'dbo:district']]","['dbo:city', 'dbo:location']",factoid
6081,0.0,0.0,0.0,12,2,1,Which awards has been given to both michel hazanavicius and geoffrey rush?,"[['dbp:awards'], ['dbp:awards']]",['dbo:award'],factoid
6085,0.0,0.0,0.0,7,1,1,where does 96.3 real radio xs reach,[['dbo:broadcastArea']],['dbo:location'],factoid
6089,0.0,0.0,0.0,14,2,1,Which river's source mountain is Baikal Mountains and is located in Laptev Sea ?,"[['dbo:sourceMountain'], ['dbp:mouthLocation']]",['dbo:source'],factoid
6124,0.0,0.0,0.0,4,1,1,telemark contains what location?,"[['dbo:locatedInArea', 'dbo:city', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]",['dbo:recordLabel'],factoid
6130,0.0,0.0,0.0,9,1,1,Who are the people which ITV(TV network) has employed?,[['dbp:employer']],['dbo:occupation'],factoid
6139,0.0,0.0,0.0,6,1,1,which country is aliff aziz from,[['dbo:hometown']],['dbo:birthPlace'],factoid
6146,0.0,0.0,0.0,9,2,1,Who all have developed softwares for Unix Like OSes?,"[['dbp:operatingSystem'], ['dbo:developer']]",['dbp:developer'],factoid
6151,0.0,0.0,0.0,7,1,1,steve wilson played what american football position,[['dbp:position']],['dbo:position'],factoid
6154,0.0,0.0,0.0,9,1,1,How many states does the Pioneer corporation operate in?,[['dbp:country']],['dbo:state'],count
6162,0.0,0.0,0.0,10,1,1,What was Brazil's lowest rank in the FIFA World Ranking?,[['dbp:fifaMin']],['dbo:militaryRank'],factoid
6178,0.0,0.0,0.0,10,1,1,What is the academic journal whose editor is Stephen Law?,[['dbp:editor']],['dbo:publisher'],factoid
6183,0.0,0.0,0.0,5,1,1,What is Jacek Boucki's nationality?,[['dbo:nationality']],['dbo:birthPlace'],factoid
6194,0.0,0.0,0.0,7,1,1,what religion does farida of egypt practice,[['dbp:religion']],['dbo:religion'],factoid
6209,0.0,0.0,0.0,5,1,1,where is michael evans from,[['dbo:country']],['dbo:birthPlace'],factoid
6217,0.0,0.0,0.0,10,2,2,How many developers make softwares for Unix like operating systems?,"[['dbp:operatingSystem'], ['dbo:developer']]","['dbo:operatingSystem', 'dbp:developer']",count
6225,0.0,0.0,0.0,9,1,1,what movement is led by the estonian reform party,[['dbo:ideology']],['dbo:movement'],factoid
6227,0.0,0.0,0.0,6,1,1,Where is ray stevens originally from?,[['dbo:birthPlace']],['dbo:hometown'],factoid
6228,0.0,0.0,0.0,8,1,1,which country is stefan Ślopek a national of,[['dbo:nationality']],['dbo:country'],factoid
6235,0.0,0.0,0.0,6,1,1,which company produced kissing a fool,[['dbo:distributor']],['dbp:studio'],factoid
6249,0.0,0.0,0.0,6,1,1,where can mount buller be found,[['dbo:location']],['dbo:locatedInArea'],factoid
6257,0.0,0.0,0.0,5,1,1,Where is palmer hayden from,[['dbo:nationality']],['dbo:birthPlace'],factoid
6261,0.0,0.0,0.0,13,1,1,Did Hank Williams Jr. make Early in the Morning and Late at Night?,[['dbo:musicalArtist']],['dbp:birthPlace'],boolean
6271,0.0,0.0,0.0,9,1,1,"How many people live in the Beverly Hills, California?",[['dbo:residence']],['dbp:residence'],count
6281,0.0,0.0,0.0,7,1,1,in what country is high knob located,[['dbo:locatedInArea']],['dbo:country'],factoid
6282,0.0,0.0,0.0,14,2,1,List the leaders of all the cities through which the Ganga river flows ?,"[['dbp:city'], ['dbo:leaderName']]",['dbo:leader'],list
6288,0.0,0.0,0.0,4,1,1,Who influenced Margaret Thatcher?,[['dbo:influenced']],['dbo:influencedBy'],factoid
6294,0.0,0.0,0.0,11,2,1,Where was the person born who died in Bryn Mawr Hospital?,"[['dbp:placeOfDeath'], ['dbp:placeOfBirth']]",['dbo:birthPlace'],factoid
6306,0.0,0.0,0.0,9,1,1,who wrote i hope they serve beer in hell,[['dbo:author']],['dbo:writer'],factoid
6320,0.0,0.0,0.0,8,1,1,What are some mammals whose phylum is Chordate?,[['dbp:phylum']],['dbo:phylum'],factoid
6321,0.0,0.0,0.0,6,1,1,Does Chicago own the Monroe Station?,[['dbp:owned']],['dbp:owner'],boolean
6323,0.0,0.0,0.0,9,1,1,What is the city whose mayor is Giorgos Kaminis?,[['dbp:mayor']],['dbo:mayor'],factoid
6326,0.0,0.0,0.0,9,1,1,what is the 2001 novel written by terry prachett,[['dbo:literaryGenre']],['dbo:author'],factoid
6327,0.0,0.0,0.0,7,1,1,what is the nationality of guri schanke?,[['dbo:hometown']],['dbo:birthPlace'],factoid
6332,0.0,0.0,0.0,9,2,1,Who collaborated with Johnny Cash and Kris Kristofferson ?,"[['dbp:associatedActs'], ['dbp:associatedActs']]",['dbo:associatedMusicalArtist'],factoid
6334,0.0,0.0,0.0,5,1,1,who was maya deren's mentor?,[['dbo:influencedBy']],['dbo:doctoralAdvisor'],factoid
6335,0.0,0.0,0.0,7,1,1,Who was a parent of anna botting,[['dbo:child']],['dbo:parent'],factoid
6336,0.0,0.0,0.0,6,1,1,what is maidens vow's genre classification,[['dbp:genre']],['dbo:genre'],factoid
6337,0.0,0.0,0.0,5,1,2,which country is riverdale located,[['dbo:isPartOf']],"['dbo:country', 'dbo:district']",factoid
6381,0.0,0.0,0.0,7,1,1,which nationality does naotake satō belong to,[['dbo:nationality']],['dbo:birthPlace'],factoid
6385,0.0,0.0,0.0,9,1,1,What is the city whose mayor is Anne Hidalgo?,[['dbp:mayor']],['dbo:mayor'],factoid
6392,0.0,0.0,0.0,16,2,1,"Which band made the song Take me There, and has collaborated with Blayse in the past?","[['dbo:associatedBand'], ['dbo:musicalBand']]",['dbo:musicalArtist'],factoid
6398,0.0,0.0,0.0,7,1,1,what kind of album is dj-kicks: chromeo?,[['dbo:type']],['dbo:genre'],factoid
6400,0.0,0.0,0.0,11,1,1,Was Michael Schumacher the Pole driver of 1994 Spanish Grand Prix?,[['dbp:poleDriver']],['dbp:firstDriver'],boolean
6408,0.0,0.0,0.0,4,1,1,which area produced kits,"[['dbo:city', 'dbo:broadcastArea']]",['dbo:country'],factoid
6411,0.0,0.0,0.0,7,1,1,what is paul sorensen's place of birth,[['dbo:deathPlace']],['dbo:birthPlace'],factoid
6427,0.0,0.0,0.0,13,2,1,"Where is the assembly of Plymouth Savoy, and where Special 26 was recorded?","[['dbo:assembly'], ['dbp:recorded']]",['dbo:recordedIn'],factoid
6433,0.0,0.0,0.0,7,1,1,what kind of album is fully completely,[['dbo:genre']],['dbo:type'],factoid
6451,0.0,0.0,0.0,7,1,2,What is a song produced by sliimy,[['dbo:artist']],"['dbo:producer', 'dbo:writer']",factoid
6480,0.0,0.0,0.0,15,2,1,Collect and return a list of things in the area where Spanish language is used?,"[['dbo:language'], ['dbo:location']]",['dbp:language'],list
6483,0.0,0.0,0.0,6,1,1,Where was Al-Muzaffar Umar buried ?,[['dbp:placeOfBurial']],['dbo:restingPlace'],factoid
6485,0.0,0.0,0.0,4,1,1,Where is the hino,[['dbo:region']],['dbo:country'],factoid
6486,0.0,0.0,0.0,7,1,1,Which country is aleksandr ivanov from originally,[['dbo:nationality']],['dbo:birthPlace'],factoid
6492,0.0,0.0,0.0,9,1,1,How many scientists are known for the Manhatten Project?,[['dbp:knownFor']],['dbo:knownFor'],count
6495,0.0,0.0,0.0,8,1,1,kan ishii was a composer for which film?,[['dbo:musicComposer']],['dbo:writer'],factoid
6496,0.0,0.0,0.0,11,1,1,in what city in the west coast is ash adams from,[['dbo:birthPlace']],['dbo:hometown'],factoid
6514,0.0,0.0,0.0,6,1,1,what country is samrat upadhyay from,[['dbo:nationality']],['dbo:birthPlace'],factoid
6533,0.0,0.0,0.0,7,1,1,where was  nóirín ní riain born,[['dbo:hometown']],['dbo:birthPlace'],factoid
6534,0.0,0.0,0.0,7,1,1,Which country did amor mío originate in,[['dbo:country']],['dbo:birthPlace'],factoid
6539,0.0,0.0,0.0,4,1,1,who influenced charles tomlinson,[['dbo:influenced']],['dbo:influencedBy'],factoid
6544,0.0,0.0,0.0,14,2,1,Where did the fashion designer study who died at the Stony Brook University Hospital?,"[['dbo:deathPlace'], ['dbp:education']]",['dbp:placeOfDeath'],factoid
6549,0.0,0.0,0.0,14,2,1,Give me the name of the organization hqed at  Chaeng Watthana Govt Complex?,"[['dbo:headquarter'], ['dbp:agencyName']]",['dbo:sport'],list
6555,0.0,0.0,0.0,7,1,1,what kind of a company is bowfinger?,[['dbp:studio']],['dbo:industry'],factoid
6563,0.0,0.0,0.0,7,1,1,Is the Hyundai Lavita assembled in Kulim?,[['dbo:assembly']],['dbp:assembly'],boolean
6572,0.0,0.0,0.0,13,2,1,"What is the hometown of Nader Guirat, where Josef Johansson was born too?","[['dbp:birthPlace'], ['dbo:hometown']]",['dbo:birthPlace'],factoid
6583,0.0,0.0,0.0,7,1,1,How many people work at the FBI?,[['dbo:occupation']],['dbp:office'],count
6599,0.0,0.0,0.0,6,1,2,which actor was born in israel?,[['dbo:occupation']],"['dbo:birthPlace', 'dbp:birthPlace']",factoid
6615,0.0,0.0,0.0,9,1,1,What is the musical format of the album doggystyle?,[['dbo:genre']],['dbo:type'],factoid
6616,0.0,0.0,0.0,6,1,1,which country is parijat (writer) from,[['dbo:nationality']],['dbo:birthPlace'],factoid
6640,0.0,0.0,0.0,6,1,2,what city is torre latinoamericana in?,[['dbo:location']],"['dbo:country', 'dbo:region']",factoid
6647,0.0,0.0,0.0,7,2,1,Which nation's engineers have graduated in Poland?,"[['dbo:education'], ['dbp:nationality']]",['dbo:nationality'],factoid
6665,0.0,0.0,0.0,7,1,1,Who was the narrator in the point?,[['dbp:narrated']],['dbo:writer'],factoid
6673,0.0,0.0,0.0,5,1,2,Who's a businessman from arizona,[['dbo:occupation']],"['dbo:birthPlace', 'dbp:birthPlace']",factoid
6676,0.0,0.0,0.0,7,1,1,where is malcolm muggeridge's nationality of origin,[['dbo:nationality']],['dbo:birthPlace'],factoid
6684,0.0,0.0,0.0,5,1,1,What is a BBC miniseries,[['dbo:genre']],['dbo:occupation'],factoid
6700,0.0,0.0,0.0,10,1,1,Name the team manger of Middlebrough F.C season 2006-07 ?,[['dbo:manager']],['dbp:name'],list
